subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s4,105,105,77,0.733333333333333,FALSE,0.0754162585700294,0,0,0,"",4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s1,100,100,85,0.85,FALSE,0.0832517140058766,3,0,3,10p:g;17p:g;19p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s15,90,90,73,0.811111111111111,FALSE,0.0714985308521058,2,0,2,10p:g;18q:g,3,neutral,FALSE,0,GSE227903,3853_Dg
observation.observation_s18,72,72,57,0.791666666666667,FALSE,0.0558276199804114,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s3,68,68,63,0.926470588235294,FALSE,0.0617042115572968,1,0,1,10p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s9,68,68,59,0.867647058823529,FALSE,0.0577864838393732,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s20,62,62,47,0.758064516129032,FALSE,0.0460333006856024,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s23,62,62,39,0.629032258064516,FALSE,0.0381978452497551,1,0,1,10p:g,3,neutral,FALSE,0,GSE227903,3853_Dg
observation.observation_s14,61,61,32,0.524590163934426,FALSE,0.0313418217433888,1,0,1,10p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s17,57,57,40,0.701754385964912,FALSE,0.039177277179236,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s19,55,55,33,0.6,FALSE,0.0323212536728697,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s7,52,52,42,0.807692307692308,FALSE,0.0411361410381978,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s16,50,50,35,0.7,FALSE,0.0342801175318315,4,0,4,10p:g;18p:g;18q:g;3q:g,3,neutral,FALSE,0,GSE227903,3853_Dg
observation.observation_s5,49,49,37,0.755102040816326,FALSE,0.0362389813907933,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s10,49,49,38,0.775510204081633,FALSE,0.0372184133202742,2,0,2,10p:g;19p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s22,47,47,37,0.787234042553192,FALSE,0.0362389813907933,2,0,2,10p:g;19p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s6,45,45,30,0.666666666666667,FALSE,0.029382957884427,2,0,2,10p:g;18q:g,3,neutral,FALSE,0,GSE227903,3853_Dg
observation.observation_s13,43,43,35,0.813953488372093,FALSE,0.0342801175318315,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s21,42,42,38,0.904761904761905,FALSE,0.0372184133202742,3,1,2,10p:g;20q:g;4q:l,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s2,41,41,33,0.804878048780488,FALSE,0.0323212536728697,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s8,33,33,23,0.696969696969697,FALSE,0.0225269343780607,2,0,2,10p:g;17p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s11,29,29,25,0.862068965517241,FALSE,0.0244857982370225,3,0,3,10p:g;18q:g;20q:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s12,17,17,15,0.882352941176471,FALSE,0.0146914789422135,1,0,1,10p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s26,16,16,11,0.6875,FALSE,0.0107737512242899,1,0,1,10p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s28,6,6,5,0.833333333333333,FALSE,0.00489715964740451,1,0,1,10p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s24,4,4,2,0.5,FALSE,0.0019588638589618,2,0,2,10p:g;19p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s30,4,4,4,1,FALSE,0.0039177277179236,1,0,1,10p:g,4,gain,FALSE,0,GSE227903,3853_Dg
observation.observation_s27,2,2,2,1,FALSE,0.0019588638589618,3,1,2,10p:g;7p:g;8q:l,3,neutral,FALSE,0,GSE227903,3853_Dg
