subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s1,58,58,35,0.603448275862069,FALSE,0.875,13,7,6,10p:g;11p:g;11q:g;12p:l;13q:l;14q:l;15q:g;16p:l;17p:l;17q:l;3p:g;3q:g;5p:l,,,FALSE,1,GSE116256,AML556-D15
observation.observation_s2,40,40,5,0.125,FALSE,0.125,2,0,2,12p:g;1p:g,,,FALSE,0,GSE116256,AML556-D15
observation.observation_s3,2,2,0,0,FALSE,0,17,7,10,10q:g;11q:g;12p:l;12q:l;16q:g;17p:g;19q:g;20p:g;20q:g;22q:g;5p:l;5q:l;6p:l;6q:l;8p:g;8q:g;9q:l,,,FALSE,0,GSE116256,AML556-D15
observation.observation_s4,1,1,0,0,FALSE,0,14,5,9,10q:g;11q:g;13q:g;17p:l;17q:l;1q:l;21q:g;2p:l;3q:g;4p:g;4q:g;5q:g;6p:g;7q:l,,,FALSE,1,GSE116256,AML556-D15
reference_normal.reference_normal_s1,93,93,0,0,TRUE,0,1,0,1,3p:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s10,69,69,0,0,TRUE,0,1,0,1,2p:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s14,69,69,0,0,TRUE,0,1,1,0,2p:l,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s11,66,66,0,0,TRUE,0,1,0,1,6p:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s16,58,58,0,0,TRUE,0,1,0,1,3q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s15,45,45,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s18,45,45,0,0,TRUE,0,2,0,2,11p:g;11q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s13,42,42,0,0,TRUE,0,4,0,4,11p:g;11q:g;5q:g;6p:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s3,41,41,0,0,TRUE,0,1,1,0,1q:l,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s2,40,40,0,0,TRUE,0,2,0,2,1p:g;2q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s17,38,38,0,0,TRUE,0,2,0,2,7p:g;7q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s7,36,36,0,0,TRUE,0,2,0,2,5p:g;5q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s19,36,36,0,0,TRUE,0,3,0,3,17p:g;17q:g;1q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s8,30,30,0,0,TRUE,0,4,0,4,10p:g;10q:g;12q:g;1q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s4,29,29,0,0,TRUE,0,3,1,2,14q:g;1p:l;6q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s12,21,21,0,0,TRUE,0,4,0,4,12p:g;12q:g;1p:g;3p:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s9,17,17,0,0,TRUE,0,4,0,4,11p:g;11q:g;17p:g;17q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s22,17,17,0,0,TRUE,0,6,2,4,10p:g;10q:g;12p:l;17q:l;4p:g;4q:g,,,FALSE,0.482758620689655,GSE116256,AML556-D15
reference_normal.reference_normal_s23,14,14,0,0,TRUE,0,7,2,5,10p:g;10q:g;15q:g;22q:l;3q:l;4p:g;4q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s6,10,10,0,0,TRUE,0,4,1,3,12q:g;1p:g;1q:g;9q:l,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s5,6,6,0,0,TRUE,0,8,1,7,10q:g;13q:g;14q:g;15q:g;22q:g;5q:l;7p:g;7q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s21,5,5,0,0,TRUE,0,7,2,5,10q:l;11p:g;11q:g;13q:g;1p:g;2q:g;7p:l,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s20,4,4,0,0,TRUE,0,13,5,8,11p:g;11q:g;12p:g;16p:l;16q:l;17p:l;17q:l;1q:l;21q:g;5q:g;6q:g;7p:g;7q:g,,,FALSE,1,GSE116256,AML556-D15
reference_normal.reference_normal_s24,1,1,0,0,TRUE,0,24,11,13,10p:g;12p:g;12q:l;15q:g;16p:g;16q:g;17p:l;17q:g;19q:l;1p:l;20p:l;20q:l;21q:g;22q:l;3p:l;3q:g;4q:g;5p:g;6q:l;7p:g;8p:l;8q:l;9p:g;9q:g,,,FALSE,1,GSE116256,AML556-D15
reference_normal.reference_normal_s25,1,1,0,0,TRUE,0,26,10,16,10p:g;11p:g;11q:g;12p:l;12q:l;13q:l;16p:g;17p:g;17q:g;18p:g;18q:g;19p:g;1p:l;1q:l;20q:l;21q:l;3p:l;4p:g;4q:g;5p:g;6p:g;6q:g;7p:l;7q:l;8p:g;8q:g,,,FALSE,0,GSE116256,AML556-D15
reference_normal.reference_normal_s26,1,1,0,0,TRUE,0,24,11,13,10p:l;10q:l;11p:g;11q:l;12p:g;12q:g;13q:g;16q:l;17q:l;18p:g;18q:g;1p:g;20q:g;22q:l;2p:l;4p:l;4q:l;5p:g;6p:g;6q:g;8p:g;8q:g;9p:l;9q:l,,,FALSE,0,GSE116256,AML556-D15
