subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s2,457,457,36,0.0787746170678337,FALSE,0.0411899313501144,9,5,4,10p:l;13q:l;17p:g;19p:g;22q:g;5p:l;6q:l;7p:g;8p:l,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s6,410,410,213,0.519512195121951,FALSE,0.24370709382151,1,0,1,11p:g,3,neutral,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s33,394,394,20,0.050761421319797,FALSE,0.022883295194508,8,4,4,10p:l;22q:g;4p:l;5p:l;6q:l;7p:g;9p:g;9q:g,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s8,257,257,50,0.194552529182879,FALSE,0.05720823798627,8,2,6,11q:g;17p:g;19p:g;19q:g;1p:g;20p:g;6q:l;8p:l,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s10,208,208,17,0.0817307692307692,FALSE,0.0194508009153318,7,2,5,11q:g;12p:g;17p:g;19p:g;20p:g;6q:l;8p:l,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s41,196,196,7,0.0357142857142857,FALSE,0.0080091533180778,2,0,2,12p:g;17p:g,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s16,193,193,3,0.0155440414507772,FALSE,0.0034324942791762,4,1,3,12p:g;17p:g;19p:g;8p:l,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s27,190,190,19,0.1,FALSE,0.0217391304347826,4,1,3,17p:g;19p:g;19q:g;6q:l,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s34,189,189,17,0.0899470899470899,FALSE,0.0194508009153318,2,0,2,12p:g;17p:g,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s37,180,180,1,0.00555555555555556,FALSE,0.0011441647597254,4,1,3,12p:g;17p:g;19p:g;6q:l,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s9,177,177,19,0.107344632768362,FALSE,0.0217391304347826,5,2,3,17p:g;19p:g;20p:g;6q:l;8p:l,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s11,176,176,11,0.0625,FALSE,0.0125858123569794,4,2,2,17p:g;19p:g;6q:l;8p:l,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s4,175,175,13,0.0742857142857143,FALSE,0.0148741418764302,1,0,1,17p:g,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s38,175,175,7,0.04,FALSE,0.0080091533180778,1,0,1,17p:g,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
observation.observation_s25,172,172,2,0.0116279069767442,FALSE,0.0022883295194508,2,0,2,12p:g;17p:g,4,gain,FALSE,0,GSE289435,GSM8791433_MLL_16703
