subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s3,356,356,89,0.25,FALSE,0.193478260869565,12,4,8,10p:g;11p:g;12q:g;18p:l;18q:l;1q:g;20p:g;5p:g;6p:l;7q:l;8p:g;8q:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s25,255,255,7,0.0274509803921569,FALSE,0.0152173913043478,3,0,3,11p:g;4q:g;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s19,233,233,0,0,FALSE,0,6,1,5,11p:g;12p:g;12q:g;1p:g;6p:g;8p:l,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s5,230,230,1,0.00434782608695652,FALSE,0.00217391304347826,4,0,4,11p:g;12p:g;12q:g;3p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s20,222,222,18,0.0810810810810811,FALSE,0.0391304347826087,8,2,6,10p:g;11p:g;12q:g;17p:g;19q:g;2q:l;5p:l;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s35,201,201,38,0.189054726368159,FALSE,0.0826086956521739,12,5,7,10p:g;11p:g;16p:l;17p:g;18q:l;19p:g;19q:g;1q:g;2q:l;3p:l;5p:l;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s8,177,177,4,0.0225988700564972,FALSE,0.00869565217391304,8,2,6,11p:g;12q:g;17p:g;4q:g;5p:l;6p:g;6q:l;7p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s24,153,153,7,0.0457516339869281,FALSE,0.0152173913043478,6,1,5,10p:g;16p:l;20p:g;20q:g;6p:g;8p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s13,134,134,14,0.104477611940299,FALSE,0.0304347826086957,11,5,6,11p:g;16p:l;17p:g;18q:l;19p:g;19q:g;22q:g;2q:l;3p:l;5p:l;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s4,123,123,0,0,FALSE,0,6,0,6,11p:g;12q:g;17p:g;3p:g;5q:g;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s29,123,123,24,0.195121951219512,FALSE,0.0521739130434783,4,2,2,16p:l;19q:l;3q:g;7q:g,,,FALSE,0.0285714285714286,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s30,119,119,51,0.428571428571429,FALSE,0.110869565217391,9,3,6,10p:g;16p:l;17p:g;18q:l;19q:g;1q:g;2q:l;5q:g;7q:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s17,117,117,1,0.00854700854700855,FALSE,0.00217391304347826,6,1,5,10p:g;11p:g;17p:g;19q:g;2q:l;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s2,116,116,2,0.0172413793103448,FALSE,0.00434782608695652,3,0,3,11p:g;6p:g;6q:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s22,115,115,8,0.0695652173913044,FALSE,0.0173913043478261,3,0,3,10p:g;17p:g;5q:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s27,105,105,7,0.0666666666666667,FALSE,0.0152173913043478,9,3,6,10p:g;11p:g;16p:l;17p:g;18q:l;19q:g;20p:g;20q:g;2q:l,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s34,103,103,7,0.0679611650485437,FALSE,0.0152173913043478,3,1,2,16p:l;4q:g;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s36,93,93,1,0.010752688172043,FALSE,0.00217391304347826,6,2,4,11p:g;12q:g;1p:g;4q:g;5p:l;6q:l,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s32,91,91,7,0.0769230769230769,FALSE,0.0152173913043478,7,0,7,10p:g;11p:g;11q:g;17p:g;19q:g;1q:g;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s7,87,87,7,0.0804597701149425,FALSE,0.0152173913043478,6,0,6,10p:g;11p:g;17p:g;19q:g;5q:g;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s21,82,82,5,0.0609756097560976,FALSE,0.0108695652173913,6,1,5,10p:g;11p:g;17p:g;19q:g;5p:l;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s6,78,78,5,0.0641025641025641,FALSE,0.0108695652173913,3,1,2,10p:g;11p:g;16p:l,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
observation.observation_s14,78,78,6,0.0769230769230769,FALSE,0.0130434782608696,14,5,9,10p:g;11p:g;11q:g;17p:g;18p:l;18q:l;19p:g;19q:g;1q:g;22q:g;4p:l;5p:l;5q:l;6p:g,,,FALSE,0,GSE185381,GSM5613752_2019-08-29-count-2
