subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s1,111,111,35,0.315315315315315,FALSE,0.282258064516129,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s4,89,89,1,0.0112359550561798,FALSE,0.00806451612903226,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s2,74,74,1,0.0135135135135135,FALSE,0.00806451612903226,4,0,4,11p:g;12q:g;17p:g;19p:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s5,71,71,2,0.028169014084507,FALSE,0.0161290322580645,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s7,71,71,14,0.197183098591549,FALSE,0.112903225806452,2,0,2,1p:g;7p:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s8,65,65,51,0.784615384615385,FALSE,0.411290322580645,4,0,4,11p:g;17p:g;19q:g;20p:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s6,32,32,9,0.28125,FALSE,0.0725806451612903,2,0,2,22q:g;7q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s3,24,24,0,0,FALSE,0,1,0,1,4q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s9,8,8,5,0.625,FALSE,0.0403225806451613,3,0,3,3p:g;4p:g;4q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s10,8,8,4,0.5,FALSE,0.032258064516129,3,1,2,17q:g;4q:g;6q:l,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s11,4,4,1,0.25,FALSE,0.00806451612903226,2,0,2,17p:g;19p:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
observation.observation_s12,1,1,1,1,FALSE,0.00806451612903226,11,2,9,11p:l;12p:g;14q:g;16p:g;17p:g;21q:l;22q:g;3q:g;8p:g;9p:g;9q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s1,82,82,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s4,43,43,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s9,30,30,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s8,23,23,0,0,TRUE,0,3,0,3,14q:g;20p:g;20q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s7,18,18,0,0,TRUE,0,2,0,2,10q:g;1q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s11,14,14,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s5,13,13,0,0,TRUE,0,1,0,1,3q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s3,12,12,0,0,TRUE,0,3,0,3,10p:g;18p:g;18q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s2,11,11,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s10,10,10,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s12,7,7,0,0,TRUE,0,1,0,1,5q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s14,2,2,0,0,TRUE,0,4,0,4,12q:g;20q:g;22q:g;7q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s6,1,1,0,0,TRUE,0,13,3,10,10p:l;10q:g;13q:l;15q:g;16q:g;17p:g;1p:g;21q:g;3p:l;6p:g;7p:g;9p:g;9q:g,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
reference_normal.reference_normal_s13,1,1,0,0,TRUE,0,12,4,8,11p:g;16p:l;17p:g;20q:g;22q:l;2p:g;2q:l;4q:g;5q:g;6p:g;6q:g;9q:l,,,FALSE,0,GSE185381,GSM5613788_2021-03-09-Z-1-1
