subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s32,420,420,93,0.221428571428571,FALSE,0.0385892116182573,5,3,2,1p:g;5q:l;7p:l;7q:l;8q:g,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s6,388,388,383,0.987113402061856,FALSE,0.158921161825726,14,7,7,12p:l;14q:g;17p:g;18q:l;19q:g;1p:g;20p:g;5p:l;5q:l;6q:l;7p:l;7q:l;8p:g;8q:g,4,gain,FALSE,0,Petti2019,809653
observation.observation_s1,340,340,111,0.326470588235294,FALSE,0.0460580912863071,0,0,0,"",3,neutral,FALSE,0,Petti2019,809653
observation.observation_s5,333,333,63,0.189189189189189,FALSE,0.0261410788381743,6,3,3,11p:g;1p:g;20p:g;5q:l;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s13,311,311,112,0.360128617363344,FALSE,0.0464730290456432,3,2,1,1p:g;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s18,302,302,259,0.857615894039735,FALSE,0.10746887966805,12,5,7,14q:g;17p:g;19q:g;1p:g;20p:g;5p:l;5q:l;6q:l;7p:l;7q:l;8p:g;8q:g,4,gain,FALSE,0,Petti2019,809653
observation.observation_s30,256,256,64,0.25,FALSE,0.0265560165975104,7,3,4,11p:g;17p:g;1p:g;20p:g;5q:l;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s26,239,239,95,0.397489539748954,FALSE,0.0394190871369295,5,2,3,1p:g;21q:g;4q:g;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s2,238,238,103,0.432773109243698,FALSE,0.0427385892116183,6,2,4,10p:g;1p:g;20p:g;6p:g;7p:l;7q:l,4,gain,FALSE,0,Petti2019,809653
observation.observation_s3,219,219,204,0.931506849315068,FALSE,0.0846473029045643,8,4,4,17p:g;19q:g;1p:g;20p:g;5p:l;5q:l;7p:l;7q:l,4,gain,FALSE,0,Petti2019,809653
observation.observation_s25,196,196,43,0.219387755102041,FALSE,0.0178423236514523,4,2,2,11p:g;1p:g;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s12,180,180,84,0.466666666666667,FALSE,0.0348547717842324,5,1,4,10q:g;20p:g;22q:g;3q:g;6p:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s8,169,169,161,0.952662721893491,FALSE,0.066804979253112,13,6,7,12p:l;17p:g;19p:g;19q:g;1p:g;20p:g;5p:l;5q:l;6q:l;7p:l;7q:l;8p:g;8q:g,4,gain,FALSE,0,Petti2019,809653
observation.observation_s17,157,157,47,0.299363057324841,FALSE,0.0195020746887967,3,2,1,1p:g;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s9,141,141,97,0.687943262411348,FALSE,0.0402489626556017,8,4,4,12p:l;17p:g;1p:g;20p:g;5q:l;7p:l;7q:l;8q:g,4,gain,FALSE,0,Petti2019,809653
observation.observation_s7,140,140,18,0.128571428571429,FALSE,0.00746887966804979,4,2,2,11p:g;1p:g;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s10,129,129,25,0.193798449612403,FALSE,0.0103734439834025,4,3,1,1p:g;5q:l;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s16,127,127,15,0.118110236220472,FALSE,0.00622406639004149,4,2,2,11p:g;1p:g;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
observation.observation_s23,124,124,51,0.411290322580645,FALSE,0.0211618257261411,3,2,1,1p:g;7p:l;7q:l,3,neutral,FALSE,0,Petti2019,809653
