subclone,arm,direction,n_genes_nonneutral,n_genes_arm,frac_arm,is_event,dataset,sample
observation.observation_s3,1p,loss,29,417,0.0695443645083933,FALSE,GSE227903,40389_Dg
observation.observation_s3,1q,loss,34,344,0.0988372093023256,FALSE,GSE227903,40389_Dg
observation.observation_s3,2p,gain,33,208,0.158653846153846,FALSE,GSE227903,40389_Dg
observation.observation_s3,3p,gain,54,202,0.267326732673267,FALSE,GSE227903,40389_Dg
observation.observation_s3,4p,gain,3,82,0.0365853658536585,FALSE,GSE227903,40389_Dg
observation.observation_s3,4q,gain,66,187,0.352941176470588,FALSE,GSE227903,40389_Dg
observation.observation_s3,5p,loss,17,54,0.314814814814815,FALSE,GSE227903,40389_Dg
observation.observation_s3,5q,loss,28,293,0.0955631399317406,FALSE,GSE227903,40389_Dg
observation.observation_s3,5q,gain,64,293,0.218430034129693,FALSE,GSE227903,40389_Dg
observation.observation_s3,6p,gain,153,233,0.656652360515021,TRUE,GSE227903,40389_Dg
observation.observation_s3,6p,loss,42,233,0.180257510729614,FALSE,GSE227903,40389_Dg
observation.observation_s3,6q,gain,50,163,0.306748466257669,FALSE,GSE227903,40389_Dg
observation.observation_s3,8p,gain,1,79,0.0126582278481013,FALSE,GSE227903,40389_Dg
observation.observation_s3,8q,gain,45,155,0.290322580645161,FALSE,GSE227903,40389_Dg
observation.observation_s3,9q,gain,33,214,0.154205607476636,FALSE,GSE227903,40389_Dg
observation.observation_s3,11q,gain,51,305,0.167213114754098,FALSE,GSE227903,40389_Dg
observation.observation_s3,11q,loss,49,305,0.160655737704918,FALSE,GSE227903,40389_Dg
observation.observation_s3,12p,loss,89,95,0.936842105263158,TRUE,GSE227903,40389_Dg
observation.observation_s3,12q,gain,79,333,0.237237237237237,FALSE,GSE227903,40389_Dg
observation.observation_s3,13q,gain,132,132,1,TRUE,GSE227903,40389_Dg
observation.observation_s3,16p,loss,63,190,0.331578947368421,FALSE,GSE227903,40389_Dg
observation.observation_s3,16q,loss,8,148,0.0540540540540541,FALSE,GSE227903,40389_Dg
observation.observation_s3,17q,loss,33,338,0.0976331360946746,FALSE,GSE227903,40389_Dg
observation.observation_s3,18p,gain,34,34,1,TRUE,GSE227903,40389_Dg
observation.observation_s3,18q,gain,81,81,1,TRUE,GSE227903,40389_Dg
observation.observation_s3,21q,gain,35,73,0.479452054794521,FALSE,GSE227903,40389_Dg
observation.observation_s2,2p,loss,33,208,0.158653846153846,FALSE,GSE227903,40389_Dg
observation.observation_s2,2q,loss,21,286,0.0734265734265734,FALSE,GSE227903,40389_Dg
observation.observation_s2,4p,loss,39,82,0.475609756097561,FALSE,GSE227903,40389_Dg
observation.observation_s2,4q,gain,86,187,0.459893048128342,FALSE,GSE227903,40389_Dg
observation.observation_s2,6p,loss,58,233,0.248927038626609,FALSE,GSE227903,40389_Dg
observation.observation_s2,8p,gain,5,79,0.0632911392405063,FALSE,GSE227903,40389_Dg
observation.observation_s2,8q,gain,94,155,0.606451612903226,TRUE,GSE227903,40389_Dg
observation.observation_s2,11p,gain,68,136,0.5,TRUE,GSE227903,40389_Dg
observation.observation_s2,11q,loss,66,305,0.216393442622951,FALSE,GSE227903,40389_Dg
observation.observation_s2,12q,gain,129,333,0.387387387387387,FALSE,GSE227903,40389_Dg
observation.observation_s2,13q,gain,67,132,0.507575757575758,TRUE,GSE227903,40389_Dg
observation.observation_s2,14q,loss,40,266,0.150375939849624,FALSE,GSE227903,40389_Dg
observation.observation_s14,1p,loss,28,417,0.0671462829736211,FALSE,GSE227903,40389_Dg
observation.observation_s14,1p,gain,110,417,0.26378896882494,FALSE,GSE227903,40389_Dg
observation.observation_s14,1q,gain,148,344,0.430232558139535,FALSE,GSE227903,40389_Dg
observation.observation_s14,2p,gain,58,208,0.278846153846154,FALSE,GSE227903,40389_Dg
observation.observation_s14,2p,loss,30,208,0.144230769230769,FALSE,GSE227903,40389_Dg
observation.observation_s14,2q,loss,76,286,0.265734265734266,FALSE,GSE227903,40389_Dg
observation.observation_s14,2q,gain,142,286,0.496503496503497,FALSE,GSE227903,40389_Dg
observation.observation_s14,3p,gain,77,202,0.381188118811881,FALSE,GSE227903,40389_Dg
observation.observation_s14,3q,gain,143,209,0.68421052631579,TRUE,GSE227903,40389_Dg
observation.observation_s14,4q,gain,92,187,0.491978609625669,FALSE,GSE227903,40389_Dg
