subclone,arm,direction,n_genes_nonneutral,n_genes_arm,frac_arm,is_event,dataset,sample
reference_normal.reference_normal_s18,5q,gain,121,135,0.896296296296296,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s15,11q,gain,60,142,0.422535211267606,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s17,14q,gain,44,136,0.323529411764706,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s17,16p,gain,72,76,0.947368421052632,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s17,16q,gain,26,59,0.440677966101695,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s31,2p,gain,26,104,0.25,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s31,2q,gain,25,138,0.181159420289855,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s12,19p,gain,54,117,0.461538461538462,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s12,19q,gain,21,107,0.196261682242991,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s21,1p,gain,84,207,0.405797101449275,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s3,2q,gain,103,138,0.746376811594203,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s3,7p,gain,9,68,0.132352941176471,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s3,7q,gain,60,119,0.504201680672269,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s2,19p,gain,14,117,0.11965811965812,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s2,19q,gain,107,107,1,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s16,3p,gain,39,100,0.39,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s16,3q,gain,86,86,1,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s10,1p,gain,91,207,0.439613526570048,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s29,7p,gain,61,68,0.897058823529412,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s29,7q,gain,48,119,0.403361344537815,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s29,17p,gain,17,55,0.309090909090909,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s29,17q,gain,103,140,0.735714285714286,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s14,5q,gain,61,135,0.451851851851852,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s28,2p,gain,25,104,0.240384615384615,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s28,2q,gain,68,138,0.492753623188406,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s9,1q,gain,86,157,0.547770700636943,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s9,3p,gain,74,100,0.74,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s23,5q,gain,77,135,0.57037037037037,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s23,7p,gain,16,68,0.235294117647059,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s23,7q,gain,60,119,0.504201680672269,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s6,6p,gain,59,105,0.561904761904762,TRUE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s6,16p,gain,32,76,0.421052631578947,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s6,16q,gain,17,59,0.288135593220339,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s25,6p,gain,6,105,0.0571428571428571,FALSE,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
