subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s1,188,188,58,0.308510638297872,FALSE,0.0968280467445743,2,0,2,20p:g;4p:g,,,FALSE,0,Chen2023,NBM3_Niche_immune
observation.observation_s9,164,164,40,0.24390243902439,FALSE,0.0667779632721202,9,2,7,18q:g;19q:l;20p:g;21q:g;22q:g;3q:g;6p:l;7q:g;8p:g,,,FALSE,0,Chen2023,NBM3_Niche_immune
observation.observation_s3,135,135,125,0.925925925925926,FALSE,0.208681135225376,11,4,7,10p:g;15q:g;16p:l;21q:g;22q:l;3p:l;3q:g;6p:l;7q:g;8p:g;9q:g,,,FALSE,0.245283018867925,Chen2023,NBM3_Niche_immune
observation.observation_s2,122,122,96,0.786885245901639,FALSE,0.160267111853088,13,5,8,10p:g;11p:g;15q:g;16p:l;18p:l;18q:l;21q:g;3p:l;3q:g;6p:l;7q:g;8p:g;9q:g,,,FALSE,0,Chen2023,NBM3_Niche_immune
observation.observation_s6,102,102,102,1,FALSE,0.170283806343907,14,5,9,10p:g;11p:g;15q:g;16p:l;19p:l;19q:l;21q:g;22q:l;2q:g;3q:g;6p:l;7q:g;8p:g;9q:g,,,FALSE,0.320754716981132,Chen2023,NBM3_Niche_immune
observation.observation_s7,101,101,40,0.396039603960396,FALSE,0.0667779632721202,5,1,4,20p:g;22q:g;3q:g;5q:g;6p:l,,,FALSE,0,Chen2023,NBM3_Niche_immune
observation.observation_s5,85,85,16,0.188235294117647,FALSE,0.0267111853088481,0,0,0,"",,,FALSE,0,Chen2023,NBM3_Niche_immune
observation.observation_s4,72,72,72,1,FALSE,0.120200333889816,12,3,9,10p:g;11p:g;15q:g;16p:l;17q:g;21q:g;3p:l;3q:g;6p:l;6q:g;7q:g;8p:g,,,FALSE,0,Chen2023,NBM3_Niche_immune
observation.observation_s10,30,30,13,0.433333333333333,FALSE,0.0217028380634391,1,0,1,2q:g,,,FALSE,0,Chen2023,NBM3_Niche_immune
observation.observation_s8,23,23,22,0.956521739130435,FALSE,0.0367278797996661,11,3,8,12q:l;13q:g;14q:g;16p:l;20p:g;21q:g;3q:g;6p:l;6q:g;7q:g;8p:g,,,FALSE,0,Chen2023,NBM3_Niche_immune
