subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation,15,15,2,0.133333333333333,FALSE,1,2,0,2,14q:g;17p:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s14,92,92,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s1,90,90,0,0,TRUE,0,2,0,2,17p:g;19q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s23,90,90,0,0,TRUE,0,1,0,1,11q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s9,80,80,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s5,75,75,0,0,TRUE,0,1,0,1,19p:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s6,75,75,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s17,72,72,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s8,62,62,0,0,TRUE,0,1,0,1,19q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s22,57,57,0,0,TRUE,0,2,0,2,3p:g;3q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s13,53,53,0,0,TRUE,0,2,0,2,19p:g;1q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s24,53,53,0,0,TRUE,0,2,0,2,9p:g;9q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s28,49,49,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s18,47,47,0,0,TRUE,0,1,0,1,1q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s19,47,47,0,0,TRUE,0,6,0,6,20p:g;20q:g;5p:g;5q:g;6p:g;7q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s26,44,44,0,0,TRUE,0,2,0,2,12q:g;7q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s15,42,42,0,0,TRUE,0,2,0,2,2p:g;2q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s10,38,38,0,0,TRUE,0,1,0,1,11q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s27,32,32,0,0,TRUE,0,1,0,1,2q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s2,31,31,0,0,TRUE,0,2,0,2,11p:g;16p:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s3,30,30,0,0,TRUE,0,3,1,2,19p:l;2q:g;3q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s21,28,28,0,0,TRUE,0,2,0,2,8p:g;8q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s4,23,23,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s35,20,20,0,0,TRUE,0,4,0,4,3q:g;5p:g;5q:g;7p:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s29,19,19,0,0,TRUE,0,3,0,3,2p:g;2q:g;4q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s16,17,17,0,0,TRUE,0,4,0,4,11p:g;12p:g;4q:g;5q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s7,15,15,0,0,TRUE,0,4,1,3,14q:g;19q:l;9p:g;9q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s34,10,10,0,0,TRUE,0,3,0,3,16p:g;16q:g;1q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s20,9,9,0,0,TRUE,0,6,1,5,10p:g;19p:g;1p:g;5p:l;9p:g;9q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s25,9,9,0,0,TRUE,0,5,1,4,20p:g;2p:g;2q:g;4q:l;7q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s11,6,6,0,0,TRUE,0,3,0,3,11p:g;11q:g;5p:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s32,4,4,0,0,TRUE,0,5,0,5,18p:g;18q:g;1p:g;7p:g;7q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s12,2,2,0,0,TRUE,0,9,1,8,10q:g;11q:g;18p:g;18q:g;22q:l;3p:g;3q:g;4p:g;4q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s33,2,2,0,0,TRUE,0,7,1,6,16q:g;19p:g;21q:l;2q:g;3p:g;6p:g;7q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s36,2,2,0,0,TRUE,0,9,3,6,11p:l;15q:g;22q:l;4p:g;4q:g;5q:l;8p:g;9p:g;9q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s39,2,2,0,0,TRUE,0,14,7,7,12q:l;17p:l;18p:g;22q:g;2q:l;3p:g;3q:g;4q:l;5q:g;7p:g;7q:g;8q:l;9p:l;9q:l,,,FALSE,1,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s30,1,1,0,0,TRUE,0,19,10,9,10p:l;10q:l;11p:l;14q:g;17p:l;17q:g;18q:l;19p:g;1p:l;20q:l;21q:g;3p:l;4p:l;4q:g;5p:l;6p:g;7p:g;7q:g;8q:g,,,FALSE,1,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s31,1,1,0,0,TRUE,0,17,7,10,12p:l;12q:l;13q:g;14q:g;16q:g;18p:g;18q:g;1p:g;1q:l;20q:g;21q:g;22q:l;3p:g;4q:l;6p:l;6q:g;7p:l,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s37,1,1,0,0,TRUE,0,19,10,9,10p:l;10q:l;11p:g;12p:g;16p:g;16q:l;17p:g;18p:l;18q:l;19q:l;21q:l;22q:l;2p:g;2q:g;3p:l;4q:l;7p:g;7q:g;8q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s38,1,1,0,0,TRUE,0,14,4,10,12q:l;18p:g;18q:g;19p:g;19q:g;1p:g;20q:g;21q:g;2p:l;3p:g;4p:g;4q:g;5p:l;9q:l,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s40,1,1,0,0,TRUE,0,13,1,12,10q:g;12p:g;12q:g;18p:g;21q:g;2p:g;3p:g;3q:g;6p:l;7p:g;7q:g;8p:g;9q:g,,,FALSE,0,GSE185381,GSM5613795_2020-05-22-5prime_2
