subclone,arm,direction,n_genes_nonneutral,n_genes_arm,frac_arm,is_event,dataset,sample
observation.observation_s12,1p,gain,134,338,0.396449704142012,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s12,5q,gain,21,262,0.0801526717557252,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s12,6q,loss,64,151,0.423841059602649,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s12,12q,gain,64,285,0.224561403508772,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s12,14q,loss,120,221,0.542986425339367,TRUE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s12,17p,gain,76,97,0.783505154639175,TRUE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s12,19p,gain,78,232,0.336206896551724,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s12,22q,gain,39,150,0.26,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s5,17q,gain,30,280,0.107142857142857,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s9,1p,gain,125,338,0.369822485207101,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s9,6p,gain,23,183,0.12568306010929,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s9,6q,loss,31,151,0.205298013245033,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s9,12q,gain,92,285,0.32280701754386,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s9,16q,loss,30,121,0.247933884297521,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s2,6p,gain,23,183,0.12568306010929,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s2,12q,gain,49,285,0.171929824561404,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
observation.observation_s4,4q,gain,58,159,0.364779874213836,FALSE,GSE185381,GSM5613790_2021-03-09-Z-1-3
