subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s14,239,239,206,0.861924686192469,FALSE,0.193064667291471,14,6,8,10p:g;11p:g;11q:l;15q:g;16p:l;18p:l;18q:l;21q:g;3p:l;3q:g;6p:l;7q:g;8p:g;9q:g,,,FALSE,0.25,Chen2023,NBM1_Niche_Immune
observation.observation_s18,223,223,75,0.336322869955157,FALSE,0.07029053420806,2,0,2,12p:g;20p:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s4,209,209,91,0.435406698564593,FALSE,0.0852858481724461,16,6,10,10p:g;11p:l;14q:g;18q:g;19p:l;19q:l;20p:g;21q:g;22q:g;3p:l;3q:g;4p:g;5p:l;5q:g;6p:l;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s3,180,180,132,0.733333333333333,FALSE,0.123711340206186,15,5,10,10p:g;11p:g;12p:g;15q:g;16p:l;18p:l;18q:l;21q:g;3p:l;3q:g;6p:l;7q:g;8p:g;9p:g;9q:g,,,FALSE,0.0454545454545455,Chen2023,NBM1_Niche_Immune
observation.observation_s11,170,170,39,0.229411764705882,FALSE,0.0365510777881912,1,0,1,20p:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s9,165,165,14,0.0848484848484849,FALSE,0.0131208997188379,14,5,9,10p:g;11p:l;14q:g;18q:g;19p:l;19q:l;20p:g;21q:g;22q:g;3p:l;3q:g;5q:g;6p:l;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s8,144,144,39,0.270833333333333,FALSE,0.0365510777881912,16,6,10,10p:g;11p:l;14q:g;18q:g;19p:l;19q:l;20p:g;21q:g;22q:g;2q:g;3p:l;3q:g;4p:g;5p:l;6p:l;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s10,122,122,34,0.278688524590164,FALSE,0.0318650421743205,11,3,8,10p:g;11p:l;18q:g;20p:g;21q:g;22q:g;3q:g;5p:l;5q:g;6p:l;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s19,110,110,109,0.990909090909091,FALSE,0.10215557638238,15,5,10,10p:g;10q:g;11p:g;15q:g;16p:l;19p:l;19q:l;21q:g;2q:g;3p:l;3q:g;6p:l;7q:g;9p:g;9q:g,,,FALSE,0.386363636363636,Chen2023,NBM1_Niche_Immune
observation.observation_s15,106,106,85,0.80188679245283,FALSE,0.0796626054358013,10,4,6,10p:g;11p:g;16p:l;20p:g;21q:g;3p:l;3q:g;6p:l;7q:g;8q:l,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s21,106,106,2,0.0188679245283019,FALSE,0.00187441424554827,11,4,7,10p:g;11p:l;14q:g;20p:g;21q:g;22q:g;3p:l;3q:g;5p:l;6p:l;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s17,71,71,55,0.774647887323944,FALSE,0.0515463917525773,13,4,9,10p:g;11p:g;12p:g;16p:l;16q:g;19p:g;19q:g;21q:g;3p:l;3q:g;5p:l;6p:l;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s20,56,56,48,0.857142857142857,FALSE,0.0449859418931584,15,4,11,10p:g;11p:g;12p:g;12q:g;15q:g;16p:l;21q:g;3p:l;3q:g;6p:l;7p:g;7q:g;8q:l;9p:g;9q:g,,,FALSE,0.0454545454545455,Chen2023,NBM1_Niche_Immune
observation.observation_s2,48,48,10,0.208333333333333,FALSE,0.00937207122774133,16,5,11,10p:g;11p:l;14q:g;18q:g;19p:l;19q:l;20p:g;21q:g;22q:g;2q:g;3p:l;3q:g;4p:g;5q:g;6p:l;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s13,36,36,29,0.805555555555556,FALSE,0.0271790065604499,10,3,7,10p:g;11p:g;12p:g;16p:l;21q:g;2p:g;3p:l;3q:g;6p:l;7q:g,,,FALSE,0.272727272727273,Chen2023,NBM1_Niche_Immune
observation.observation_s12,23,23,17,0.739130434782609,FALSE,0.0159325210871603,12,4,8,10p:g;10q:g;11p:g;12p:g;16p:l;19p:l;19q:l;21q:g;6p:l;6q:g;9p:g;9q:g,,,FALSE,0.113636363636364,Chen2023,NBM1_Niche_Immune
observation.observation_s16,23,23,23,1,FALSE,0.0215557638238051,13,4,9,10p:g;10q:g;11p:g;12p:g;15q:g;16p:l;21q:g;3p:l;3q:g;5q:g;6p:l;7q:g;8q:l,,,FALSE,0.409090909090909,Chen2023,NBM1_Niche_Immune
observation.observation_s25,16,16,16,1,FALSE,0.0149953139643861,16,6,10,10p:g;12q:l;13q:l;14q:g;15q:l;16q:g;17p:g;17q:g;19q:l;20p:g;20q:g;21q:g;3p:l;3q:g;5p:l;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s7,12,12,7,0.583333333333333,FALSE,0.00656044985941893,10,1,9,10p:g;12p:g;14q:g;20p:g;20q:g;21q:g;22q:g;2p:g;3p:l;5q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s5,11,11,8,0.727272727272727,FALSE,0.00749765698219307,12,5,7,10p:g;11p:l;14q:g;20p:g;21q:g;22q:g;3p:l;3q:g;5p:l;6p:l;7q:g;8q:l,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s23,11,11,7,0.636363636363636,FALSE,0.00656044985941893,10,5,5,10p:g;16p:l;17q:g;19q:l;20p:l;3q:g;5p:l;6p:l;7p:g;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s24,8,8,5,0.625,FALSE,0.00468603561387067,12,3,9,11p:l;11q:l;19q:l;20p:g;20q:g;22q:g;2q:g;4p:g;4q:g;5q:g;7p:g;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s22,6,6,6,1,FALSE,0.0056232427366448,16,8,8,10p:g;10q:g;12q:l;16p:l;19p:l;19q:l;1q:g;21q:g;2q:g;3p:l;3q:g;4q:g;5p:l;6p:l;6q:g;8q:l,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s1,5,5,3,0.6,FALSE,0.0028116213683224,17,6,11,10p:g;10q:g;12p:g;15q:g;16p:l;17q:l;20p:g;20q:g;21q:g;4q:l;5p:l;6p:l;6q:l;7p:g;7q:g;9p:g;9q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s6,5,5,2,0.4,FALSE,0.00187441424554827,9,5,4,12q:l;13q:l;19q:l;1q:g;3p:l;3q:g;5p:l;8p:g;8q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s26,3,3,2,0.666666666666667,FALSE,0.00187441424554827,13,5,8,12p:g;13q:l;16q:g;18p:l;18q:l;1p:l;20p:l;6p:g;7p:g;7q:g;8p:g;8q:g;9q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s27,1,1,1,1,FALSE,0.000937207122774133,21,10,11,10p:g;11p:g;11q:l;12q:g;14q:g;16p:l;17q:g;18p:l;18q:l;19p:l;1p:l;1q:l;21q:g;2p:g;3p:l;7p:l;7q:g;8p:g;8q:g;9p:l;9q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s28,1,1,1,1,FALSE,0.000937207122774133,22,8,14,10q:g;11q:g;13q:g;16p:g;17p:l;18q:l;19p:l;19q:l;1q:g;20p:g;21q:l;22q:g;2p:l;2q:g;3q:g;4p:g;5q:g;6p:g;6q:g;8q:l;9p:l;9q:g,,,FALSE,1,Chen2023,NBM1_Niche_Immune
observation.observation_s29,1,1,0,0,FALSE,0,13,4,9,10q:g;12p:l;12q:l;14q:g;16p:g;17p:g;19p:l;22q:g;5p:g;6p:l;7q:g;9p:g;9q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
observation.observation_s30,1,1,1,1,FALSE,0.000937207122774133,25,11,14,10p:g;10q:g;11p:g;11q:g;12p:g;13q:l;15q:g;16p:l;16q:g;17p:g;18p:l;18q:l;1p:l;1q:l;20q:l;21q:g;2p:g;3q:l;4q:g;5q:l;6p:l;6q:l;7p:g;7q:g;9q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s2,127,127,0,0,TRUE,0,1,0,1,11q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s45,120,120,0,0,TRUE,0,0,0,0,"",,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s31,107,107,0,0,TRUE,0,3,0,3,11p:g;11q:g;12q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s17,104,104,0,0,TRUE,0,1,0,1,7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s9,103,103,0,0,TRUE,0,1,0,1,1p:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s15,98,98,0,0,TRUE,0,3,0,3,4q:g;8p:g;8q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s21,98,98,0,0,TRUE,0,4,0,4,3p:g;3q:g;5q:g;6p:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s33,89,89,0,0,TRUE,0,3,0,3,12q:g;1p:g;6p:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s16,87,87,0,0,TRUE,0,1,0,1,2p:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s35,84,84,0,0,TRUE,0,0,0,0,"",,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s39,82,82,0,0,TRUE,0,1,0,1,3q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s22,81,81,0,0,TRUE,0,2,0,2,12q:g;7q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s14,80,80,0,0,TRUE,0,0,0,0,"",,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s6,79,79,0,0,TRUE,0,1,0,1,3p:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s32,75,75,0,0,TRUE,0,0,0,0,"",,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s11,72,72,0,0,TRUE,0,4,0,4,22q:g;4p:g;4q:g;6p:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
reference_normal.reference_normal_s5,70,70,0,0,TRUE,0,2,0,2,12q:g;8q:g,,,FALSE,0,Chen2023,NBM1_Niche_Immune
