subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s4,200,200,33,0.165,FALSE,0.0772833723653396,3,0,3,17p:g;19q:g;20p:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s5,183,183,4,0.0218579234972678,FALSE,0.00936768149882904,0,0,0,"",,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s2,173,173,3,0.0173410404624277,FALSE,0.00702576112412178,6,1,5,10p:g;17p:g;19q:g;20p:g;20q:g;5p:l,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s6,169,169,9,0.0532544378698225,FALSE,0.0210772833723653,3,0,3,12q:g;17p:g;20p:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s20,163,163,2,0.0122699386503067,FALSE,0.00468384074941452,3,0,3,10p:g;17p:g;20p:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s13,155,155,44,0.283870967741936,FALSE,0.103044496487119,0,0,0,"",,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s14,150,150,70,0.466666666666667,FALSE,0.163934426229508,1,0,1,20p:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s7,149,149,4,0.0268456375838926,FALSE,0.00936768149882904,4,0,4,12q:g;17p:g;20p:g;9q:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s16,142,142,2,0.0140845070422535,FALSE,0.00468384074941452,3,0,3,10p:g;17p:g;20p:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s11,135,135,22,0.162962962962963,FALSE,0.0515222482435597,2,0,2,17p:g;19q:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s19,133,133,1,0.0075187969924812,FALSE,0.00234192037470726,4,0,4,10p:g;17p:g;19q:g;20p:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
observation.observation_s21,124,124,35,0.282258064516129,FALSE,0.0819672131147541,1,0,1,20p:g,,,FALSE,0,GSE185381,GSM5613748_2019-08-01-count-2
