subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s11,450,450,0,0,FALSE,0,14,6,8,11p:g;12p:g;14q:l;17p:g;18p:l;18q:l;19p:g;19q:g;22q:g;2p:l;4q:g;6q:l;8p:l;9q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s16,366,366,0,0,FALSE,0,12,3,9,12p:g;13q:g;14q:l;16q:l;17p:g;19p:g;19q:g;3p:g;4p:g;4q:g;8p:l;9q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s27,349,349,6,0.0171919770773639,FALSE,0.0153061224489796,12,6,6,13q:l;14q:l;18p:l;18q:l;19p:g;19q:g;21q:g;22q:g;2p:l;6q:l;8p:g;8q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s20,293,293,130,0.443686006825939,FALSE,0.331632653061225,12,3,9,10p:g;10q:g;15q:g;19p:l;19q:l;1q:g;3q:g;4p:g;4q:g;6p:l;7q:g;8p:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s14,253,253,3,0.0118577075098814,FALSE,0.0076530612244898,14,8,6,10p:l;11p:g;14q:l;17p:g;18p:l;18q:l;19p:g;19q:g;22q:g;2p:l;6p:l;6q:l;7p:g;8p:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s13,231,231,8,0.0346320346320346,FALSE,0.0204081632653061,18,6,12,11p:g;11q:g;14q:l;15q:g;17p:g;18p:l;18q:l;19p:g;19q:g;1p:g;20p:g;20q:g;22q:g;2p:l;2q:l;6q:l;7p:g;7q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s19,195,195,4,0.0205128205128205,FALSE,0.0102040816326531,11,5,6,11p:g;11q:g;17p:g;18p:l;18q:l;19p:g;19q:g;22q:g;2p:l;2q:l;5p:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s9,176,176,29,0.164772727272727,FALSE,0.0739795918367347,12,6,6,11p:g;11q:g;14q:g;1q:g;22q:g;2p:l;3p:l;5p:l;5q:l;6p:l;7q:g;9q:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s23,175,175,15,0.0857142857142857,FALSE,0.038265306122449,15,5,10,11p:g;11q:g;17p:g;19p:g;19q:g;1p:g;20p:g;20q:g;22q:g;2p:l;2q:l;5p:l;6p:l;6q:l;7q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s4,171,171,4,0.0233918128654971,FALSE,0.0102040816326531,14,6,8,10q:g;11p:g;11q:g;14q:l;17p:g;18p:l;18q:l;19p:g;19q:g;1p:g;22q:g;2p:l;2q:l;6q:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s6,161,161,6,0.0372670807453416,FALSE,0.0153061224489796,16,8,8,11p:g;11q:g;15q:g;17p:g;18p:l;18q:l;19p:g;19q:g;1p:g;22q:g;2p:l;2q:l;5p:l;5q:l;6q:l;8p:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s21,152,152,1,0.00657894736842105,FALSE,0.00255102040816327,10,5,5,11p:g;17p:g;18p:l;18q:l;19p:g;19q:g;22q:g;2p:l;2q:l;6q:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s1,142,142,3,0.0211267605633803,FALSE,0.0076530612244898,16,8,8,11p:g;11q:g;14q:l;17p:g;18p:l;18q:l;19p:g;19q:g;20p:g;20q:g;22q:g;2p:l;2q:l;6p:l;6q:l;8p:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s12,139,139,4,0.0287769784172662,FALSE,0.0102040816326531,13,6,7,11p:g;15q:g;17p:g;18p:l;18q:l;19p:g;19q:g;1p:g;22q:g;2p:l;2q:l;5p:l;6q:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s36,138,138,17,0.123188405797101,FALSE,0.0433673469387755,17,5,12,10p:g;10q:g;11p:g;11q:g;17p:g;19q:g;1p:g;1q:g;20p:g;20q:g;22q:g;2p:l;2q:l;3p:l;5p:l;6p:l;7q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s24,135,135,3,0.0222222222222222,FALSE,0.0076530612244898,15,6,9,11p:g;11q:g;17p:g;18p:l;18q:l;19p:g;19q:g;20p:g;20q:g;22q:g;2p:l;2q:l;5p:l;6q:l;7q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s28,123,123,0,0,FALSE,0,8,1,7,11p:g;12p:g;17p:g;19p:g;19q:g;4p:g;4q:g;8p:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s2,104,104,8,0.0769230769230769,FALSE,0.0204081632653061,17,8,9,11p:g;11q:g;14q:l;17p:g;18p:l;18q:l;19p:g;19q:g;1p:g;20p:g;20q:g;21q:g;2p:l;2q:l;5p:l;5q:l;6q:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s35,104,104,48,0.461538461538462,FALSE,0.122448979591837,10,3,7,10p:g;17p:l;19q:l;1q:g;3q:g;6p:l;7p:g;7q:g;8p:g;8q:g,,,FALSE,1,GSE289435,GSM8791438_MLL_28830
observation.observation_s37,97,97,3,0.0309278350515464,FALSE,0.0076530612244898,13,5,8,11p:g;11q:g;17p:g;18p:l;18q:l;19p:g;19q:g;20p:g;20q:g;22q:g;2p:l;2q:l;6q:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s15,92,92,1,0.0108695652173913,FALSE,0.00255102040816327,13,5,8,11p:g;11q:g;17p:g;18p:l;18q:l;19p:g;19q:g;20p:g;22q:g;2p:l;2q:l;6q:l;7q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s22,92,92,7,0.0760869565217391,FALSE,0.0178571428571429,3,2,1,20p:g;2p:l;6p:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s25,89,89,15,0.168539325842697,FALSE,0.038265306122449,14,6,8,13q:l;17p:g;18p:l;18q:l;19p:g;19q:g;1q:g;21q:g;22q:g;2p:l;4q:l;6q:l;8p:g;8q:g,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s32,87,87,0,0,FALSE,0,13,6,7,11p:g;12p:g;14q:l;17p:g;18p:l;18q:l;19p:g;19q:g;1p:g;22q:g;2p:l;6q:l;8p:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
observation.observation_s26,80,80,5,0.0625,FALSE,0.0127551020408163,14,7,7,11p:g;11q:g;17p:g;18p:l;18q:l;19p:g;19q:g;1p:g;22q:g;2p:l;2q:l;3q:l;5p:l;6q:l,,,FALSE,0,GSE289435,GSM8791438_MLL_28830
