subclone,arm,direction,n_genes_nonneutral,n_genes_arm,frac_arm,is_event,dataset,sample
observation.observation,14q,gain,48,95,0.505263157894737,TRUE,GSE185381,GSM5613795_2020-05-22-5prime_2
observation.observation,17p,gain,41,41,1,TRUE,GSE185381,GSM5613795_2020-05-22-5prime_2
observation.observation,17q,gain,48,116,0.413793103448276,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s1,17p,gain,41,41,1,TRUE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s1,17q,gain,22,116,0.189655172413793,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s1,19p,gain,8,102,0.0784313725490196,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s1,19q,gain,82,82,1,TRUE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s23,1p,gain,57,154,0.37012987012987,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s23,2p,gain,27,81,0.333333333333333,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s23,2q,gain,6,115,0.0521739130434783,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s23,11q,gain,60,96,0.625,TRUE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s23,19q,gain,29,82,0.353658536585366,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s5,19p,gain,67,102,0.656862745098039,TRUE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s5,19q,gain,2,82,0.024390243902439,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
reference_normal.reference_normal_s17,1q,gain,49,119,0.411764705882353,FALSE,GSE185381,GSM5613795_2020-05-22-5prime_2
