subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s1,268,268,13,0.0485074626865672,FALSE,0.021558872305141,1,0,1,19p:g,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s2,248,248,6,0.0241935483870968,FALSE,0.0099502487562189,2,0,2,11p:g;8q:g,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s6,208,208,4,0.0192307692307692,FALSE,0.0066334991708126,1,1,0,12p:l,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s11,199,199,62,0.311557788944724,FALSE,0.102819237147595,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s5,195,195,143,0.733333333333333,FALSE,0.237147595356551,5,1,4,10p:g;12p:l;21q:g;4q:g;6q:g,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s8,185,185,6,0.0324324324324324,FALSE,0.0099502487562189,5,1,4,11p:g;12p:l;21q:g;4q:g;8q:g,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s4,166,166,24,0.144578313253012,FALSE,0.0398009950248756,2,1,1,12p:l;4q:g,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s14,165,165,145,0.878787878787879,FALSE,0.240464344941957,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s10,117,117,38,0.324786324786325,FALSE,0.0630182421227197,2,1,1,12p:l;19q:g,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s13,109,109,36,0.330275229357798,FALSE,0.0597014925373134,6,1,5,10p:g;11p:g;12p:l;4q:g;6q:g;8q:g,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s7,88,88,18,0.204545454545455,FALSE,0.0298507462686567,2,1,1,10p:g;12p:l,3,neutral,FALSE,0,GSE227903,40389_R
observation.observation_s3,85,85,43,0.505882352941176,FALSE,0.0713101160862355,7,2,5,11p:g;14q:l;17p:g;19p:g;19q:g;2q:l;9q:g,4,gain,FALSE,0,GSE227903,40389_R
observation.observation_s9,44,44,11,0.25,FALSE,0.0182421227197347,1,1,0,12p:l,3,neutral,FALSE,0,GSE227903,40389_R
