dataset,sample,sender_bin,receiver_bin,C
GSE185381,AML0114,Erythroid,T_NK,0.551020408163265
GSE185381,AML0114,Erythroid,B_Plasma,0.163265306122449
GSE185381,AML0114,Megakaryocyte,HSC_MPP,0.489795918367347
GSE185381,AML0114,Megakaryocyte,LMPP_GMP,0.653061224489796
GSE185381,AML0114,Megakaryocyte,Mono_DC,0.224489795918367
GSE185381,AML0114,Megakaryocyte,Erythroid,0.928571428571429
GSE185381,AML0114,Megakaryocyte,Megakaryocyte,0.836734693877551
GSE185381,AML0114,Megakaryocyte,T_NK,0.408163265306122
GSE185381,AML0114,Megakaryocyte,B_Plasma,0.183673469387755
GSE185381,AML0114,T_NK,HSC_MPP,0.510204081632653
GSE185381,AML0114,T_NK,LMPP_GMP,0.693877551020408
GSE185381,AML0114,T_NK,Mono_DC,0.244897959183674
GSE185381,AML0114,T_NK,Erythroid,0.928571428571429
GSE185381,AML0114,T_NK,Megakaryocyte,0.928571428571429
GSE185381,AML0114,T_NK,T_NK,0.530612244897959
GSE185381,AML0114,T_NK,B_Plasma,0.387755102040816
GSE185381,AML0114,B_Plasma,HSC_MPP,0.857142857142857
GSE185381,AML0114,B_Plasma,LMPP_GMP,0.755102040816326
GSE185381,AML0114,B_Plasma,Mono_DC,0.816326530612245
GSE185381,AML0114,B_Plasma,Erythroid,0.928571428571429
GSE185381,AML0114,B_Plasma,Megakaryocyte,0.928571428571429
GSE185381,AML0114,B_Plasma,T_NK,0.795918367346939
GSE185381,AML0114,B_Plasma,B_Plasma,0.612244897959184
GSE185381,AML012,HSC_MPP,HSC_MPP,0.0816326530612245
GSE185381,AML012,HSC_MPP,LMPP_GMP,0.122448979591837
GSE185381,AML012,HSC_MPP,Mono_DC,0
GSE185381,AML012,HSC_MPP,Erythroid,0.724489795918367
GSE185381,AML012,HSC_MPP,Megakaryocyte,0.724489795918367
GSE185381,AML012,HSC_MPP,T_NK,0.326530612244898
GSE185381,AML012,HSC_MPP,B_Plasma,0.224489795918367
GSE185381,AML012,LMPP_GMP,HSC_MPP,0.102040816326531
GSE185381,AML012,LMPP_GMP,LMPP_GMP,0.0612244897959183
GSE185381,AML012,LMPP_GMP,Mono_DC,0.0204081632653061
GSE185381,AML012,LMPP_GMP,Erythroid,0.724489795918367
GSE185381,AML012,LMPP_GMP,Megakaryocyte,0.724489795918367
GSE185381,AML012,LMPP_GMP,T_NK,0.387755102040816
GSE185381,AML012,LMPP_GMP,B_Plasma,0.142857142857143
GSE185381,AML012,Mono_DC,HSC_MPP,0.204081632653061
GSE185381,AML012,Mono_DC,LMPP_GMP,0.163265306122449
GSE185381,AML012,Mono_DC,Mono_DC,0.0408163265306123
GSE185381,AML012,Mono_DC,Erythroid,0.724489795918367
GSE185381,AML012,Mono_DC,Megakaryocyte,0.724489795918367
GSE185381,AML012,Mono_DC,T_NK,0.408163265306122
GSE185381,AML012,Mono_DC,B_Plasma,0.285714285714286
GSE185381,AML012,Erythroid,HSC_MPP,0.724489795918367
GSE185381,AML012,Erythroid,LMPP_GMP,0.724489795918367
GSE185381,AML012,Erythroid,Mono_DC,0.724489795918367
GSE185381,AML012,Erythroid,Erythroid,0.724489795918367
GSE185381,AML012,Erythroid,Megakaryocyte,0.724489795918367
GSE185381,AML012,Erythroid,T_NK,0.724489795918367
GSE185381,AML012,Erythroid,B_Plasma,0.724489795918367
GSE185381,AML012,Megakaryocyte,HSC_MPP,0.724489795918367
GSE185381,AML012,Megakaryocyte,LMPP_GMP,0.724489795918367
GSE185381,AML012,Megakaryocyte,Mono_DC,0.724489795918367
GSE185381,AML012,Megakaryocyte,Erythroid,0.724489795918367
GSE185381,AML012,Megakaryocyte,Megakaryocyte,0.724489795918367
GSE185381,AML012,Megakaryocyte,T_NK,0.724489795918367
GSE185381,AML012,Megakaryocyte,B_Plasma,0.724489795918367
GSE185381,AML012,T_NK,HSC_MPP,0.448979591836735
GSE185381,AML012,T_NK,LMPP_GMP,0.306122448979592
GSE185381,AML012,T_NK,Mono_DC,0.183673469387755
GSE185381,AML012,T_NK,Erythroid,0.724489795918367
GSE185381,AML012,T_NK,Megakaryocyte,0.724489795918367
GSE185381,AML012,T_NK,T_NK,0.36734693877551
GSE185381,AML012,T_NK,B_Plasma,0.244897959183674
GSE185381,AML012,B_Plasma,HSC_MPP,0.724489795918367
GSE185381,AML012,B_Plasma,LMPP_GMP,0.346938775510204
GSE185381,AML012,B_Plasma,Mono_DC,0.26530612244898
GSE185381,AML012,B_Plasma,Erythroid,0.724489795918367
GSE185381,AML012,B_Plasma,Megakaryocyte,0.724489795918367
GSE185381,AML012,B_Plasma,T_NK,0.428571428571429
GSE185381,AML012,B_Plasma,B_Plasma,0.724489795918367
GSE185381,AML0160,HSC_MPP,HSC_MPP,0.183673469387755
GSE185381,AML0160,HSC_MPP,LMPP_GMP,0.122448979591837
GSE185381,AML0160,HSC_MPP,Mono_DC,0.0816326530612245
GSE185381,AML0160,HSC_MPP,Erythroid,0.744897959183674
GSE185381,AML0160,HSC_MPP,Megakaryocyte,0.744897959183674
GSE185381,AML0160,HSC_MPP,T_NK,0.346938775510204
GSE185381,AML0160,HSC_MPP,B_Plasma,0.244897959183674
GSE185381,AML0160,LMPP_GMP,HSC_MPP,0.102040816326531
GSE185381,AML0160,LMPP_GMP,LMPP_GMP,0.0612244897959183
GSE185381,AML0160,LMPP_GMP,Mono_DC,0
GSE185381,AML0160,LMPP_GMP,Erythroid,0.744897959183674
GSE185381,AML0160,LMPP_GMP,Megakaryocyte,0.744897959183674
GSE185381,AML0160,LMPP_GMP,T_NK,0.0408163265306123
GSE185381,AML0160,LMPP_GMP,B_Plasma,0.0204081632653061
GSE185381,AML0160,Mono_DC,HSC_MPP,0.36734693877551
GSE185381,AML0160,Mono_DC,LMPP_GMP,0.26530612244898
GSE185381,AML0160,Mono_DC,Mono_DC,0.408163265306122
GSE185381,AML0160,Mono_DC,Erythroid,0.744897959183674
GSE185381,AML0160,Mono_DC,Megakaryocyte,0.744897959183674
GSE185381,AML0160,Mono_DC,T_NK,0.489795918367347
GSE185381,AML0160,Mono_DC,B_Plasma,0.326530612244898
GSE185381,AML0160,Erythroid,HSC_MPP,0.744897959183674
GSE185381,AML0160,Erythroid,LMPP_GMP,0.744897959183674
GSE185381,AML0160,Erythroid,Mono_DC,0.744897959183674
GSE185381,AML0160,Erythroid,Erythroid,0.744897959183674
GSE185381,AML0160,Erythroid,Megakaryocyte,0.744897959183674
GSE185381,AML0160,Erythroid,T_NK,0.744897959183674
GSE185381,AML0160,Erythroid,B_Plasma,0.744897959183674
GSE185381,AML0160,Megakaryocyte,HSC_MPP,0.744897959183674
GSE185381,AML0160,Megakaryocyte,LMPP_GMP,0.744897959183674
GSE185381,AML0160,Megakaryocyte,Mono_DC,0.744897959183674
GSE185381,AML0160,Megakaryocyte,Erythroid,0.744897959183674
GSE185381,AML0160,Megakaryocyte,Megakaryocyte,0.744897959183674
GSE185381,AML0160,Megakaryocyte,T_NK,0.744897959183674
GSE185381,AML0160,Megakaryocyte,B_Plasma,0.744897959183674
GSE185381,AML0160,T_NK,HSC_MPP,0.224489795918367
GSE185381,AML0160,T_NK,LMPP_GMP,0.142857142857143
GSE185381,AML0160,T_NK,Mono_DC,0.204081632653061
GSE185381,AML0160,T_NK,Erythroid,0.744897959183674
GSE185381,AML0160,T_NK,Megakaryocyte,0.744897959183674
GSE185381,AML0160,T_NK,T_NK,0.448979591836735
GSE185381,AML0160,T_NK,B_Plasma,0.285714285714286
GSE185381,AML0160,B_Plasma,HSC_MPP,0.387755102040816
GSE185381,AML0160,B_Plasma,LMPP_GMP,0.163265306122449
GSE185381,AML0160,B_Plasma,Mono_DC,0.428571428571429
GSE185381,AML0160,B_Plasma,Erythroid,0.744897959183674
GSE185381,AML0160,B_Plasma,Megakaryocyte,0.744897959183674
GSE185381,AML0160,B_Plasma,T_NK,0.469387755102041
GSE185381,AML0160,B_Plasma,B_Plasma,0.306122448979592
GSE185381,AML022,HSC_MPP,HSC_MPP,0.224489795918367
GSE185381,AML022,HSC_MPP,LMPP_GMP,0.102040816326531
GSE185381,AML022,HSC_MPP,Mono_DC,0.0408163265306123
GSE185381,AML022,HSC_MPP,Erythroid,0.724489795918367
GSE185381,AML022,HSC_MPP,Megakaryocyte,0.724489795918367
GSE185381,AML022,HSC_MPP,T_NK,0.163265306122449
GSE185381,AML022,HSC_MPP,B_Plasma,0.326530612244898
GSE185381,AML022,LMPP_GMP,HSC_MPP,0.26530612244898
GSE185381,AML022,LMPP_GMP,LMPP_GMP,0.122448979591837
GSE185381,AML022,LMPP_GMP,Mono_DC,0.0204081632653061
GSE185381,AML022,LMPP_GMP,Erythroid,0.724489795918367
GSE185381,AML022,LMPP_GMP,Megakaryocyte,0.724489795918367
GSE185381,AML022,LMPP_GMP,T_NK,0.204081632653061
GSE185381,AML022,LMPP_GMP,B_Plasma,0.346938775510204
GSE185381,AML022,Mono_DC,HSC_MPP,0.724489795918367
GSE185381,AML022,Mono_DC,LMPP_GMP,0.448979591836735
GSE185381,AML022,Mono_DC,Mono_DC,0.0612244897959183
GSE185381,AML022,Mono_DC,Erythroid,0.724489795918367
GSE185381,AML022,Mono_DC,Megakaryocyte,0.724489795918367
GSE185381,AML022,Mono_DC,T_NK,0.306122448979592
GSE185381,AML022,Mono_DC,B_Plasma,0.244897959183674
GSE185381,AML022,Erythroid,HSC_MPP,0.724489795918367
GSE185381,AML022,Erythroid,LMPP_GMP,0.724489795918367
GSE185381,AML022,Erythroid,Mono_DC,0.724489795918367
GSE185381,AML022,Erythroid,Erythroid,0.724489795918367
GSE185381,AML022,Erythroid,Megakaryocyte,0.724489795918367
GSE185381,AML022,Erythroid,T_NK,0.724489795918367
GSE185381,AML022,Erythroid,B_Plasma,0.724489795918367
GSE185381,AML022,Megakaryocyte,HSC_MPP,0.724489795918367
GSE185381,AML022,Megakaryocyte,LMPP_GMP,0.724489795918367
GSE185381,AML022,Megakaryocyte,Mono_DC,0.724489795918367
GSE185381,AML022,Megakaryocyte,Erythroid,0.724489795918367
GSE185381,AML022,Megakaryocyte,Megakaryocyte,0.724489795918367
GSE185381,AML022,Megakaryocyte,T_NK,0.724489795918367
GSE185381,AML022,Megakaryocyte,B_Plasma,0.724489795918367
GSE185381,AML022,T_NK,HSC_MPP,0.387755102040816
GSE185381,AML022,T_NK,LMPP_GMP,0.428571428571429
GSE185381,AML022,T_NK,Mono_DC,0.0816326530612245
GSE185381,AML022,T_NK,Erythroid,0.724489795918367
GSE185381,AML022,T_NK,Megakaryocyte,0.724489795918367
GSE185381,AML022,T_NK,T_NK,0.142857142857143
GSE185381,AML022,T_NK,B_Plasma,0.285714285714286
GSE185381,AML022,B_Plasma,HSC_MPP,0.724489795918367
GSE185381,AML022,B_Plasma,LMPP_GMP,0.408163265306122
GSE185381,AML022,B_Plasma,Mono_DC,0
GSE185381,AML022,B_Plasma,Erythroid,0.724489795918367
GSE185381,AML022,B_Plasma,Megakaryocyte,0.724489795918367
GSE185381,AML022,B_Plasma,T_NK,0.183673469387755
GSE185381,AML022,B_Plasma,B_Plasma,0.36734693877551
GSE185381,AML025,HSC_MPP,HSC_MPP,0.244897959183674
GSE185381,AML025,HSC_MPP,LMPP_GMP,0.224489795918367
GSE185381,AML025,HSC_MPP,Mono_DC,0
GSE185381,AML025,HSC_MPP,Erythroid,0.346938775510204
GSE185381,AML025,HSC_MPP,Megakaryocyte,0.836734693877551
GSE185381,AML025,HSC_MPP,T_NK,0.204081632653061
GSE185381,AML025,HSC_MPP,B_Plasma,0.142857142857143
GSE185381,AML025,LMPP_GMP,HSC_MPP,0.26530612244898
GSE185381,AML025,LMPP_GMP,LMPP_GMP,0.0204081632653061
GSE185381,AML025,LMPP_GMP,Mono_DC,0.0408163265306123
GSE185381,AML025,LMPP_GMP,Erythroid,0.408163265306122
GSE185381,AML025,LMPP_GMP,Megakaryocyte,0.836734693877551
GSE185381,AML025,LMPP_GMP,T_NK,0.387755102040816
GSE185381,AML025,LMPP_GMP,B_Plasma,0.183673469387755
GSE185381,AML025,Mono_DC,HSC_MPP,0.36734693877551
GSE185381,AML025,Mono_DC,LMPP_GMP,0.306122448979592
GSE185381,AML025,Mono_DC,Mono_DC,0.0816326530612245
GSE185381,AML025,Mono_DC,Erythroid,0.673469387755102
GSE185381,AML025,Mono_DC,Megakaryocyte,0.836734693877551
GSE185381,AML025,Mono_DC,T_NK,0.510204081632653
GSE185381,AML025,Mono_DC,B_Plasma,0.163265306122449
GSE185381,AML025,Erythroid,HSC_MPP,0.326530612244898
GSE185381,AML025,Erythroid,LMPP_GMP,0.122448979591837
GSE185381,AML025,Erythroid,Mono_DC,0.0612244897959183
GSE185381,AML025,Erythroid,Erythroid,0.489795918367347
GSE185381,AML025,Erythroid,Megakaryocyte,0.836734693877551
GSE185381,AML025,Erythroid,T_NK,0.102040816326531
GSE185381,AML025,Erythroid,B_Plasma,0.285714285714286
GSE185381,AML025,Megakaryocyte,HSC_MPP,0.836734693877551
GSE185381,AML025,Megakaryocyte,LMPP_GMP,0.836734693877551
GSE185381,AML025,Megakaryocyte,Mono_DC,0.836734693877551
GSE185381,AML025,Megakaryocyte,Erythroid,0.836734693877551
GSE185381,AML025,Megakaryocyte,Megakaryocyte,0.836734693877551
GSE185381,AML025,Megakaryocyte,T_NK,0.836734693877551
GSE185381,AML025,Megakaryocyte,B_Plasma,0.836734693877551
GSE185381,AML025,T_NK,HSC_MPP,0.551020408163265
GSE185381,AML025,T_NK,LMPP_GMP,0.612244897959184
GSE185381,AML025,T_NK,Mono_DC,0.530612244897959
GSE185381,AML025,T_NK,Erythroid,0.653061224489796
GSE185381,AML025,T_NK,Megakaryocyte,0.836734693877551
GSE185381,AML025,T_NK,T_NK,0.448979591836735
GSE185381,AML025,T_NK,B_Plasma,0.428571428571429
GSE185381,AML025,B_Plasma,HSC_MPP,0.63265306122449
GSE185381,AML025,B_Plasma,LMPP_GMP,0.836734693877551
GSE185381,AML025,B_Plasma,Mono_DC,0.571428571428571
GSE185381,AML025,B_Plasma,Erythroid,0.836734693877551
GSE185381,AML025,B_Plasma,Megakaryocyte,0.836734693877551
GSE185381,AML025,B_Plasma,T_NK,0.591836734693878
GSE185381,AML025,B_Plasma,B_Plasma,0.469387755102041
GSE185381,AML026,HSC_MPP,HSC_MPP,0.602040816326531
GSE185381,AML026,HSC_MPP,LMPP_GMP,0.602040816326531
GSE185381,AML026,HSC_MPP,Mono_DC,0.602040816326531
GSE185381,AML026,HSC_MPP,Erythroid,0.602040816326531
GSE185381,AML026,HSC_MPP,Megakaryocyte,0.602040816326531
GSE185381,AML026,HSC_MPP,T_NK,0.602040816326531
GSE185381,AML026,HSC_MPP,B_Plasma,0.602040816326531
GSE185381,AML026,LMPP_GMP,HSC_MPP,0.602040816326531
GSE185381,AML026,LMPP_GMP,LMPP_GMP,0.602040816326531
GSE185381,AML026,LMPP_GMP,Mono_DC,0.0204081632653061
GSE185381,AML026,LMPP_GMP,Erythroid,0.602040816326531
GSE185381,AML026,LMPP_GMP,Megakaryocyte,0.602040816326531
GSE185381,AML026,LMPP_GMP,T_NK,0.602040816326531
GSE185381,AML026,LMPP_GMP,B_Plasma,0.0612244897959183
GSE185381,AML026,Mono_DC,HSC_MPP,0.602040816326531
GSE185381,AML026,Mono_DC,LMPP_GMP,0.102040816326531
GSE185381,AML026,Mono_DC,Mono_DC,0
GSE185381,AML026,Mono_DC,Erythroid,0.183673469387755
GSE185381,AML026,Mono_DC,Megakaryocyte,0.602040816326531
GSE185381,AML026,Mono_DC,T_NK,0.163265306122449
GSE185381,AML026,Mono_DC,B_Plasma,0.0816326530612245
GSE185381,AML026,Erythroid,HSC_MPP,0.602040816326531
GSE185381,AML026,Erythroid,LMPP_GMP,0.602040816326531
GSE185381,AML026,Erythroid,Mono_DC,0.0408163265306123
GSE185381,AML026,Erythroid,Erythroid,0.602040816326531
GSE185381,AML026,Erythroid,Megakaryocyte,0.602040816326531
GSE185381,AML026,Erythroid,T_NK,0.602040816326531
GSE185381,AML026,Erythroid,B_Plasma,0.602040816326531
GSE185381,AML026,Megakaryocyte,HSC_MPP,0.602040816326531
GSE185381,AML026,Megakaryocyte,LMPP_GMP,0.602040816326531
GSE185381,AML026,Megakaryocyte,Mono_DC,0.602040816326531
GSE185381,AML026,Megakaryocyte,Erythroid,0.602040816326531
GSE185381,AML026,Megakaryocyte,Megakaryocyte,0.602040816326531
GSE185381,AML026,Megakaryocyte,T_NK,0.602040816326531
GSE185381,AML026,Megakaryocyte,B_Plasma,0.602040816326531
GSE185381,AML026,T_NK,HSC_MPP,0.602040816326531
GSE185381,AML026,T_NK,LMPP_GMP,0.602040816326531
GSE185381,AML026,T_NK,Mono_DC,0.142857142857143
GSE185381,AML026,T_NK,Erythroid,0.602040816326531
GSE185381,AML026,T_NK,Megakaryocyte,0.602040816326531
GSE185381,AML026,T_NK,T_NK,0.602040816326531
GSE185381,AML026,T_NK,B_Plasma,0.602040816326531
GSE185381,AML026,B_Plasma,HSC_MPP,0.602040816326531
GSE185381,AML026,B_Plasma,LMPP_GMP,0.204081632653061
GSE185381,AML026,B_Plasma,Mono_DC,0.122448979591837
GSE185381,AML026,B_Plasma,Erythroid,0.602040816326531
GSE185381,AML026,B_Plasma,Megakaryocyte,0.602040816326531
GSE185381,AML026,B_Plasma,T_NK,0.602040816326531
GSE185381,AML026,B_Plasma,B_Plasma,0.602040816326531
GSE185381,AML028,HSC_MPP,HSC_MPP,0.653061224489796
GSE185381,AML028,HSC_MPP,LMPP_GMP,0.653061224489796
GSE185381,AML028,HSC_MPP,Mono_DC,0.653061224489796
GSE185381,AML028,HSC_MPP,Erythroid,0.653061224489796
GSE185381,AML028,HSC_MPP,Megakaryocyte,0.653061224489796
GSE185381,AML028,HSC_MPP,T_NK,0.653061224489796
GSE185381,AML028,HSC_MPP,B_Plasma,0.653061224489796
GSE185381,AML028,LMPP_GMP,HSC_MPP,0.653061224489796
GSE185381,AML028,LMPP_GMP,LMPP_GMP,0.0408163265306123
GSE185381,AML028,LMPP_GMP,Mono_DC,0.0612244897959183
GSE185381,AML028,LMPP_GMP,Erythroid,0.653061224489796
GSE185381,AML028,LMPP_GMP,Megakaryocyte,0.653061224489796
GSE185381,AML028,LMPP_GMP,T_NK,0.204081632653061
GSE185381,AML028,LMPP_GMP,B_Plasma,0.0816326530612245
GSE185381,AML028,Mono_DC,HSC_MPP,0.653061224489796
GSE185381,AML028,Mono_DC,LMPP_GMP,0.26530612244898
GSE185381,AML028,Mono_DC,Mono_DC,0.122448979591837
GSE185381,AML028,Mono_DC,Erythroid,0.653061224489796
GSE185381,AML028,Mono_DC,Megakaryocyte,0.653061224489796
GSE185381,AML028,Mono_DC,T_NK,0.224489795918367
GSE185381,AML028,Mono_DC,B_Plasma,0.102040816326531
GSE185381,AML028,Erythroid,HSC_MPP,0.653061224489796
GSE185381,AML028,Erythroid,LMPP_GMP,0.653061224489796
GSE185381,AML028,Erythroid,Mono_DC,0.653061224489796
GSE185381,AML028,Erythroid,Erythroid,0.653061224489796
GSE185381,AML028,Erythroid,Megakaryocyte,0.653061224489796
GSE185381,AML028,Erythroid,T_NK,0.653061224489796
GSE185381,AML028,Erythroid,B_Plasma,0.653061224489796
GSE185381,AML028,Megakaryocyte,HSC_MPP,0.653061224489796
GSE185381,AML028,Megakaryocyte,LMPP_GMP,0.653061224489796
GSE185381,AML028,Megakaryocyte,Mono_DC,0.653061224489796
GSE185381,AML028,Megakaryocyte,Erythroid,0.653061224489796
GSE185381,AML028,Megakaryocyte,Megakaryocyte,0.653061224489796
GSE185381,AML028,Megakaryocyte,T_NK,0.653061224489796
GSE185381,AML028,Megakaryocyte,B_Plasma,0.653061224489796
GSE185381,AML028,T_NK,HSC_MPP,0.653061224489796
GSE185381,AML028,T_NK,LMPP_GMP,0.306122448979592
GSE185381,AML028,T_NK,Mono_DC,0.285714285714286
GSE185381,AML028,T_NK,Erythroid,0.653061224489796
GSE185381,AML028,T_NK,Megakaryocyte,0.653061224489796
GSE185381,AML028,T_NK,T_NK,0.142857142857143
GSE185381,AML028,T_NK,B_Plasma,0.244897959183674
GSE185381,AML028,B_Plasma,HSC_MPP,0.653061224489796
GSE185381,AML028,B_Plasma,LMPP_GMP,0.0204081632653061
GSE185381,AML028,B_Plasma,Mono_DC,0
GSE185381,AML028,B_Plasma,Erythroid,0.653061224489796
GSE185381,AML028,B_Plasma,Megakaryocyte,0.653061224489796
GSE185381,AML028,B_Plasma,T_NK,0.163265306122449
GSE185381,AML028,B_Plasma,B_Plasma,0.183673469387755
GSE185381,AML0361,HSC_MPP,HSC_MPP,0
GSE185381,AML0361,HSC_MPP,LMPP_GMP,0.0204081632653061
GSE185381,AML0361,HSC_MPP,Mono_DC,0.0408163265306123
GSE185381,AML0361,HSC_MPP,Erythroid,0.204081632653061
GSE185381,AML0361,HSC_MPP,Megakaryocyte,0.683673469387755
GSE185381,AML0361,HSC_MPP,T_NK,0.224489795918367
GSE185381,AML0361,HSC_MPP,B_Plasma,0.683673469387755
GSE185381,AML0361,LMPP_GMP,HSC_MPP,0.0612244897959183
GSE185381,AML0361,LMPP_GMP,LMPP_GMP,0.102040816326531
GSE185381,AML0361,LMPP_GMP,Mono_DC,0.0816326530612245
GSE185381,AML0361,LMPP_GMP,Erythroid,0.285714285714286
GSE185381,AML0361,LMPP_GMP,Megakaryocyte,0.683673469387755
GSE185381,AML0361,LMPP_GMP,T_NK,0.26530612244898
GSE185381,AML0361,LMPP_GMP,B_Plasma,0.683673469387755
GSE185381,AML0361,Mono_DC,HSC_MPP,0.163265306122449
GSE185381,AML0361,Mono_DC,LMPP_GMP,0.183673469387755
GSE185381,AML0361,Mono_DC,Mono_DC,0.244897959183674
GSE185381,AML0361,Mono_DC,Erythroid,0.683673469387755
GSE185381,AML0361,Mono_DC,Megakaryocyte,0.683673469387755
GSE185381,AML0361,Mono_DC,T_NK,0.326530612244898
GSE185381,AML0361,Mono_DC,B_Plasma,0.683673469387755
GSE185381,AML0361,Erythroid,HSC_MPP,0.142857142857143
GSE185381,AML0361,Erythroid,LMPP_GMP,0.683673469387755
GSE185381,AML0361,Erythroid,Mono_DC,0.122448979591837
GSE185381,AML0361,Erythroid,Erythroid,0.36734693877551
GSE185381,AML0361,Erythroid,Megakaryocyte,0.683673469387755
GSE185381,AML0361,Erythroid,T_NK,0.346938775510204
GSE185381,AML0361,Erythroid,B_Plasma,0.683673469387755
GSE185381,AML0361,Megakaryocyte,HSC_MPP,0.683673469387755
GSE185381,AML0361,Megakaryocyte,LMPP_GMP,0.683673469387755
GSE185381,AML0361,Megakaryocyte,Mono_DC,0.683673469387755
GSE185381,AML0361,Megakaryocyte,Erythroid,0.683673469387755
GSE185381,AML0361,Megakaryocyte,Megakaryocyte,0.683673469387755
GSE185381,AML0361,Megakaryocyte,T_NK,0.683673469387755
GSE185381,AML0361,Megakaryocyte,B_Plasma,0.683673469387755
GSE185381,AML0361,T_NK,HSC_MPP,0.306122448979592
GSE185381,AML0361,T_NK,LMPP_GMP,0.683673469387755
GSE185381,AML0361,T_NK,Mono_DC,0.683673469387755
GSE185381,AML0361,T_NK,Erythroid,0.683673469387755
GSE185381,AML0361,T_NK,Megakaryocyte,0.683673469387755
GSE185381,AML0361,T_NK,T_NK,0.683673469387755
GSE185381,AML0361,T_NK,B_Plasma,0.683673469387755
GSE185381,AML0361,B_Plasma,HSC_MPP,0.683673469387755
GSE185381,AML0361,B_Plasma,LMPP_GMP,0.683673469387755
GSE185381,AML0361,B_Plasma,Mono_DC,0.683673469387755
GSE185381,AML0361,B_Plasma,Erythroid,0.683673469387755
GSE185381,AML0361,B_Plasma,Megakaryocyte,0.683673469387755
GSE185381,AML0361,B_Plasma,T_NK,0.683673469387755
GSE185381,AML0361,B_Plasma,B_Plasma,0.683673469387755
GSE185381,AML038,HSC_MPP,HSC_MPP,0.408163265306122
GSE185381,AML038,HSC_MPP,LMPP_GMP,0.448979591836735
GSE185381,AML038,HSC_MPP,Mono_DC,0.102040816326531
GSE185381,AML038,HSC_MPP,Erythroid,0.510204081632653
GSE185381,AML038,HSC_MPP,Megakaryocyte,0.846938775510204
GSE185381,AML038,HSC_MPP,T_NK,0.346938775510204
GSE185381,AML038,HSC_MPP,B_Plasma,0.0816326530612245
GSE185381,AML038,LMPP_GMP,HSC_MPP,0.428571428571429
GSE185381,AML038,LMPP_GMP,LMPP_GMP,0.285714285714286
GSE185381,AML038,LMPP_GMP,Mono_DC,0.0204081632653061
GSE185381,AML038,LMPP_GMP,Erythroid,0.63265306122449
GSE185381,AML038,LMPP_GMP,Megakaryocyte,0.846938775510204
GSE185381,AML038,LMPP_GMP,T_NK,0.224489795918367
GSE185381,AML038,LMPP_GMP,B_Plasma,0.0612244897959183
GSE185381,AML038,Mono_DC,HSC_MPP,0.387755102040816
GSE185381,AML038,Mono_DC,LMPP_GMP,0.244897959183674
GSE185381,AML038,Mono_DC,Mono_DC,0
GSE185381,AML038,Mono_DC,Erythroid,0.591836734693878
GSE185381,AML038,Mono_DC,Megakaryocyte,0.846938775510204
GSE185381,AML038,Mono_DC,T_NK,0.306122448979592
GSE185381,AML038,Mono_DC,B_Plasma,0.122448979591837
GSE185381,AML038,Erythroid,HSC_MPP,0.551020408163265
GSE185381,AML038,Erythroid,LMPP_GMP,0.612244897959184
GSE185381,AML038,Erythroid,Mono_DC,0.142857142857143
GSE185381,AML038,Erythroid,Erythroid,0.693877551020408
GSE185381,AML038,Erythroid,Megakaryocyte,0.846938775510204
GSE185381,AML038,Erythroid,T_NK,0.326530612244898
GSE185381,AML038,Erythroid,B_Plasma,0.204081632653061
GSE185381,AML038,Megakaryocyte,HSC_MPP,0.846938775510204
GSE185381,AML038,Megakaryocyte,LMPP_GMP,0.846938775510204
GSE185381,AML038,Megakaryocyte,Mono_DC,0.846938775510204
GSE185381,AML038,Megakaryocyte,Erythroid,0.846938775510204
GSE185381,AML038,Megakaryocyte,Megakaryocyte,0.846938775510204
GSE185381,AML038,Megakaryocyte,T_NK,0.846938775510204
GSE185381,AML038,Megakaryocyte,B_Plasma,0.846938775510204
GSE185381,AML038,T_NK,HSC_MPP,0.36734693877551
GSE185381,AML038,T_NK,LMPP_GMP,0.469387755102041
GSE185381,AML038,T_NK,Mono_DC,0.489795918367347
GSE185381,AML038,T_NK,Erythroid,0.571428571428571
GSE185381,AML038,T_NK,Megakaryocyte,0.846938775510204
GSE185381,AML038,T_NK,T_NK,0.26530612244898
GSE185381,AML038,T_NK,B_Plasma,0.163265306122449
GSE185381,AML038,B_Plasma,HSC_MPP,0.673469387755102
GSE185381,AML038,B_Plasma,LMPP_GMP,0.653061224489796
GSE185381,AML038,B_Plasma,Mono_DC,0.0408163265306123
GSE185381,AML038,B_Plasma,Erythroid,0.846938775510204
GSE185381,AML038,B_Plasma,Megakaryocyte,0.846938775510204
GSE185381,AML038,B_Plasma,T_NK,0.530612244897959
GSE185381,AML038,B_Plasma,B_Plasma,0.183673469387755
GSE185381,AML043,HSC_MPP,HSC_MPP,0.326530612244898
GSE185381,AML043,HSC_MPP,LMPP_GMP,0.387755102040816
GSE185381,AML043,HSC_MPP,Mono_DC,0.0612244897959183
GSE185381,AML043,HSC_MPP,Erythroid,0.510204081632653
GSE185381,AML043,HSC_MPP,Megakaryocyte,0.857142857142857
GSE185381,AML043,HSC_MPP,T_NK,0.244897959183674
GSE185381,AML043,HSC_MPP,B_Plasma,0.163265306122449
GSE185381,AML043,LMPP_GMP,HSC_MPP,0.224489795918367
GSE185381,AML043,LMPP_GMP,LMPP_GMP,0.183673469387755
GSE185381,AML043,LMPP_GMP,Mono_DC,0.0204081632653061
