sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
Normal_sorted_170607,Petti2019,1904,infercnv,1,C_single,0,1904,644,0.3382,0,0,1904
