subclone,arm,direction,n_genes_nonneutral,n_genes_arm,frac_arm,is_event,dataset,sample
observation.observation_s1,1q,gain,76,183,0.415300546448087,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s1,4p,gain,34,47,0.723404255319149,TRUE,Chen2023,NBM3_Niche_immune
observation.observation_s1,6p,loss,49,119,0.411764705882353,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s1,9q,gain,15,104,0.144230769230769,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s1,11q,gain,58,165,0.351515151515152,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s1,11q,loss,28,165,0.16969696969697,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s1,14q,gain,50,153,0.326797385620915,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s1,17q,gain,50,171,0.292397660818713,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s1,20p,gain,30,30,1,TRUE,Chen2023,NBM3_Niche_immune
observation.observation_s1,20q,gain,16,72,0.222222222222222,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s9,1p,loss,61,221,0.276018099547511,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s9,2p,gain,17,134,0.126865671641791,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s9,2q,gain,26,173,0.15028901734104,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s9,3q,gain,92,124,0.741935483870968,TRUE,Chen2023,NBM3_Niche_immune
observation.observation_s9,5q,gain,52,178,0.292134831460674,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s9,6p,loss,92,119,0.773109243697479,TRUE,Chen2023,NBM3_Niche_immune
observation.observation_s9,7q,gain,64,120,0.533333333333333,TRUE,Chen2023,NBM3_Niche_immune
observation.observation_s9,8p,gain,42,42,1,TRUE,Chen2023,NBM3_Niche_immune
observation.observation_s9,10q,gain,31,102,0.303921568627451,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s9,11q,loss,21,165,0.127272727272727,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s9,12q,loss,41,168,0.244047619047619,FALSE,Chen2023,NBM3_Niche_immune
observation.observation_s9,14q,gain,58,153,0.379084967320261,FALSE,Chen2023,NBM3_Niche_immune
