subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s10,226,226,73,0.323008849557522,FALSE,0.0852803738317757,9,3,6,10p:g;11p:g;18q:l;19q:g;1q:g;20p:g;20q:g;2q:l;5p:l,,,FALSE,0,Petti2019,ND_090617
observation.observation_s22,150,150,96,0.64,FALSE,0.11214953271028,9,2,7,12p:g;14q:g;17p:g;17q:g;1q:g;20p:g;4p:g;6p:l;8q:l,,,FALSE,0,Petti2019,ND_090617
observation.observation_s12,145,145,70,0.482758620689655,FALSE,0.0817757009345794,8,2,6,12p:g;14q:g;1q:g;20p:g;20q:g;4p:g;6p:l;8q:l,,,FALSE,0,Petti2019,ND_090617
observation.observation_s11,140,140,23,0.164285714285714,FALSE,0.0268691588785047,0,0,0,"",,,FALSE,0,Petti2019,ND_090617
observation.observation_s8,133,133,74,0.556390977443609,FALSE,0.0864485981308411,9,1,8,10p:g;12q:g;19p:g;19q:g;1q:g;20p:g;20q:g;6p:l;9q:g,,,FALSE,0,Petti2019,ND_090617
observation.observation_s3,122,122,33,0.270491803278689,FALSE,0.0385514018691589,1,0,1,20p:g,,,FALSE,0,Petti2019,ND_090617
observation.observation_s16,120,120,60,0.5,FALSE,0.0700934579439252,7,1,6,12q:g;15q:g;1p:g;22q:g;6p:g;7p:g;8p:l,,,FALSE,0,Petti2019,ND_090617
observation.observation_s4,118,118,20,0.169491525423729,FALSE,0.0233644859813084,9,0,9,10p:g;12q:g;15q:g;19p:g;1q:g;20p:g;20q:g;7p:g;9q:g,,,FALSE,0,Petti2019,ND_090617
observation.observation_s21,107,107,35,0.327102803738318,FALSE,0.0408878504672897,4,0,4,12p:g;19p:g;1q:g;4p:g,,,FALSE,0,Petti2019,ND_090617
observation.observation_s23,99,99,5,0.0505050505050505,FALSE,0.0058411214953271,3,0,3,12q:g;4q:g;9q:g,,,FALSE,0,Petti2019,ND_090617
observation.observation_s7,88,88,41,0.465909090909091,FALSE,0.0478971962616822,9,1,8,10p:g;10q:g;19q:g;1q:g;20p:g;20q:g;5p:l;7p:g;7q:g,,,FALSE,0,Petti2019,ND_090617
observation.observation_s2,87,87,29,0.333333333333333,FALSE,0.0338785046728972,8,1,7,10p:g;10q:g;11p:g;16q:g;1q:g;20p:g;20q:g;3p:l,,,FALSE,0,Petti2019,ND_090617
observation.observation_s5,86,86,37,0.430232558139535,FALSE,0.0432242990654206,10,0,10,10p:g;10q:g;11p:g;12q:g;16q:g;1q:g;20p:g;20q:g;9p:g;9q:g,,,FALSE,0,Petti2019,ND_090617
observation.observation_s1,74,74,46,0.621621621621622,FALSE,0.0537383177570094,9,3,6,10p:g;11p:g;16q:g;19q:g;1q:g;3p:l;5p:l;8q:l;9q:g,,,FALSE,0,Petti2019,ND_090617
observation.observation_s13,62,62,30,0.483870967741936,FALSE,0.0350467289719626,9,1,8,10p:g;10q:g;11p:g;16q:g;19q:g;1p:l;1q:g;20p:g;20q:g,,,FALSE,0,Petti2019,ND_090617
