subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s6,190,190,51,0.268421052631579,FALSE,0.142458100558659,1,0,1,12p:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s9,138,138,3,0.0217391304347826,FALSE,0.00837988826815642,3,0,3,12q:g;17p:g;6p:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s8,91,91,25,0.274725274725275,FALSE,0.0698324022346369,8,2,6,11p:g;17p:g;19q:g;20p:g;20q:g;22q:g;2q:l;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s5,81,81,37,0.45679012345679,FALSE,0.103351955307263,11,3,8,11p:g;17p:g;18p:l;18q:l;19p:g;19q:g;20p:g;20q:g;22q:g;5p:l;6p:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s14,80,80,30,0.375,FALSE,0.0837988826815642,8,1,7,11p:g;12q:g;17p:g;19q:g;1q:g;20p:g;20q:g;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s3,73,73,11,0.150684931506849,FALSE,0.0307262569832402,6,2,4,17p:g;19q:g;20p:g;20q:g;3p:l;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s16,72,72,18,0.25,FALSE,0.0502793296089386,6,1,5,12q:g;17p:g;19p:g;19q:g;20p:g;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s1,65,65,17,0.261538461538462,FALSE,0.0474860335195531,8,2,6,11p:g;12q:g;16p:l;19q:g;1q:g;20p:g;20q:g;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s20,65,65,18,0.276923076923077,FALSE,0.0502793296089386,10,4,6,11p:g;12q:g;16p:l;17p:g;18p:l;18q:l;19q:g;1q:g;5p:l;8p:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s10,54,54,9,0.166666666666667,FALSE,0.0251396648044693,6,2,4,10p:g;16p:l;17p:g;19q:g;5p:l;8p:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s15,54,54,11,0.203703703703704,FALSE,0.0307262569832402,5,0,5,10p:g;17p:g;1q:g;20p:g;20q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s11,50,50,3,0.06,FALSE,0.00837988826815642,8,1,7,15q:g;17p:g;19q:g;1q:g;20p:g;20q:g;5p:l;5q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s7,45,45,14,0.311111111111111,FALSE,0.0391061452513967,8,2,6,11p:g;12q:g;16p:l;17p:g;19q:g;20p:g;20q:g;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s2,40,40,14,0.35,FALSE,0.0391061452513967,7,1,6,11p:g;17p:g;19q:g;1p:g;1q:g;20p:g;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s13,34,34,11,0.323529411764706,FALSE,0.0307262569832402,9,3,6,17p:g;18p:l;18q:l;19p:g;19q:g;20p:g;20q:g;5p:l;7q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s12,31,31,13,0.419354838709677,FALSE,0.0363128491620112,3,0,3,12p:g;17p:g;22q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s17,29,29,7,0.241379310344828,FALSE,0.0195530726256983,9,3,6,12q:g;17p:g;18p:l;18q:l;19p:g;19q:g;20p:g;22q:g;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s21,27,27,5,0.185185185185185,FALSE,0.0139664804469274,6,1,5,17p:g;19p:g;19q:g;22q:g;5p:l;6p:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s24,27,27,17,0.62962962962963,FALSE,0.0474860335195531,6,1,5,11p:g;17p:g;19p:g;19q:g;22q:g;5p:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s19,25,25,9,0.36,FALSE,0.0251396648044693,6,0,6,17p:g;19p:g;19q:g;20p:g;20q:g;6p:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s18,21,21,8,0.380952380952381,FALSE,0.0223463687150838,5,1,4,15q:g;17p:g;1q:g;4q:l;7q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s4,15,15,6,0.4,FALSE,0.0167597765363129,8,1,7,12q:g;17p:g;19q:g;2p:g;5p:l;7p:g;9p:g;9q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s23,15,15,12,0.8,FALSE,0.0335195530726257,8,5,3,13q:l;17p:g;19p:g;19q:g;3p:l;4q:l;5p:l;6q:l,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s22,12,12,1,0.0833333333333333,FALSE,0.00279329608938548,1,0,1,20q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s25,10,10,2,0.2,FALSE,0.00558659217877095,8,2,6,10p:g;16p:l;17p:g;20p:g;21q:g;5p:l;6q:g;7q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s26,4,4,2,0.5,FALSE,0.00558659217877095,6,1,5,11q:g;12p:g;15q:l;19p:g;2q:g;8q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s27,4,4,2,0.5,FALSE,0.00558659217877095,5,2,3,18p:l;18q:l;19p:g;19q:g;2q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
observation.observation_s28,2,2,0,0,FALSE,0,8,3,5,16p:l;20p:g;21q:l;5p:l;5q:g;6p:g;8p:g;8q:g,,,FALSE,0,GSE185381,GSM5613775_2020-08-26-Control4003-c2
