subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s2,48,48,15,0.3125,FALSE,0.681818181818182,0,0,0,"",,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
observation.observation_s1,22,22,6,0.272727272727273,FALSE,0.272727272727273,1,0,1,11q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
observation.observation_s3,2,2,0,0,FALSE,0,9,4,5,10p:g;11q:g;12p:g;14q:l;17q:l;18q:l;3q:g;5q:l;8p:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
observation.observation_s4,1,1,1,1,FALSE,0.0454545454545455,18,5,13,10p:g;10q:g;12p:g;13q:g;14q:g;17q:g;18q:l;19p:l;19q:l;1p:g;20q:g;21q:g;2p:l;3q:g;5p:l;8p:g;9p:g;9q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s41,208,208,0,0,TRUE,0,1,0,1,12q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s65,200,200,0,0,TRUE,0,3,0,3,19p:g;19q:g;3p:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s38,180,180,0,0,TRUE,0,2,0,2,19p:g;19q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s28,177,177,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s13,176,176,0,0,TRUE,0,1,0,1,17p:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s23,173,173,0,0,TRUE,0,1,0,1,12q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s31,170,170,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s91,170,170,0,0,TRUE,0,1,0,1,19p:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s102,167,167,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s39,165,165,0,0,TRUE,0,1,0,1,6q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s12,162,162,0,0,TRUE,0,3,0,3,19p:g;19q:g;3p:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s54,162,162,0,0,TRUE,0,1,0,1,2q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s30,161,161,0,0,TRUE,0,1,0,1,12q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
reference_normal.reference_normal_s57,161,161,0,0,TRUE,0,2,0,2,19p:g;19q:g,,,FALSE,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
