subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s13,215,215,129,0.6,FALSE,0.0874576271186441,6,1,5,16q:g;17p:g;19p:g;20p:g;20q:g;6q:l,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s6,197,197,11,0.0558375634517767,FALSE,0.00745762711864407,6,0,6,17p:g;20p:g;21q:g;22q:g;7p:g;8q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s23,197,197,50,0.253807106598985,FALSE,0.0338983050847458,7,0,7,10p:g;12p:g;12q:g;17p:g;19p:g;20p:g;20q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s8,196,196,14,0.0714285714285714,FALSE,0.00949152542372881,2,1,1,12p:g;6p:l,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s4,174,174,128,0.735632183908046,FALSE,0.0867796610169492,10,2,8,10p:g;10q:g;11p:g;19p:g;20p:g;20q:g;3p:l;6q:l;7p:g;7q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s21,167,167,29,0.173652694610778,FALSE,0.0196610169491525,11,1,10,10p:g;15q:g;19q:l;1q:g;20p:g;20q:g;21q:g;22q:g;7p:g;8p:g;8q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s28,165,165,123,0.745454545454546,FALSE,0.0833898305084746,7,0,7,10p:g;10q:g;19p:g;1q:g;20p:g;20q:g;7q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s15,154,154,17,0.11038961038961,FALSE,0.0115254237288136,5,0,5,17p:g;20p:g;21q:g;22q:g;8q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s11,140,140,35,0.25,FALSE,0.023728813559322,13,3,10,12p:g;17p:g;20p:g;20q:g;21q:g;22q:g;4q:g;5p:l;5q:l;6q:l;7p:g;8q:g;9q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s19,138,138,92,0.666666666666667,FALSE,0.0623728813559322,8,2,6,10p:g;10q:g;17p:g;18q:l;19p:g;20p:g;20q:g;3p:l,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s38,130,130,65,0.5,FALSE,0.0440677966101695,7,0,7,10p:g;10q:g;17p:g;17q:g;19p:g;20p:g;20q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s5,126,126,77,0.611111111111111,FALSE,0.0522033898305085,3,1,2,11p:g;19p:g;2q:l,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s27,120,120,19,0.158333333333333,FALSE,0.0128813559322034,11,4,7,12p:g;17p:g;18p:l;18q:l;20p:g;20q:g;21q:g;22q:g;5p:l;5q:l;8q:g,,,FALSE,0,GSE185381,GSM5613770_2020-03-18-count-2
observation.observation_s14,119,119,38,0.319327731092437,FALSE,0.0257627118644068,13,3,10,12p:g;19q:l;1q:g;20p:g;20q:g;21q:g;22q:g;4p:g;4q:g;5p:l;5q:l;7p:g;8q:g,,,FALSE,0.0701754385964912,GSE185381,GSM5613770_2020-03-18-count-2
