subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s4,101,101,72,0.712871287128713,FALSE,0.0779220779220779,14,4,10,10p:g;13q:g;17p:l;18q:g;19p:l;19q:l;22q:l;3q:g;4p:g;4q:g;5p:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0.530864197530864,GSE116256,BM5-34p38n
observation.observation_s5,87,87,77,0.885057471264368,FALSE,0.0833333333333333,12,3,9,10p:g;18q:g;19p:l;19q:l;22q:l;3q:g;4p:g;4q:g;5p:g;5q:g;6q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s6,75,75,56,0.746666666666667,FALSE,0.0606060606060606,15,4,11,10p:g;13q:g;17p:l;18p:g;18q:g;19p:l;19q:l;22q:l;3q:g;4p:g;4q:g;5q:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0.567901234567901,GSE116256,BM5-34p38n
observation.observation_s8,63,63,44,0.698412698412698,FALSE,0.0476190476190476,14,3,11,10p:g;13q:g;18q:g;19p:l;19q:l;22q:l;2p:g;3q:g;4p:g;4q:g;6q:g;8p:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s18,56,56,48,0.857142857142857,FALSE,0.051948051948052,13,3,10,10p:g;13q:g;18q:g;19p:l;19q:l;1q:g;22q:l;4p:g;4q:g;5p:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s24,55,55,38,0.690909090909091,FALSE,0.0411255411255411,13,2,11,10p:g;13q:g;18q:g;19p:l;19q:l;3q:g;4p:g;4q:g;5p:g;5q:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s10,54,54,53,0.981481481481481,FALSE,0.0573593073593074,16,5,11,10p:g;13q:g;17p:l;18q:g;19p:l;19q:l;20p:l;21q:g;22q:l;3q:g;4p:g;4q:g;5p:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0.530864197530864,GSE116256,BM5-34p38n
observation.observation_s22,54,54,28,0.518518518518519,FALSE,0.0303030303030303,11,2,9,10p:g;13q:g;18q:g;19p:l;19q:l;3q:g;4p:g;4q:g;5p:g;6q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s21,52,52,34,0.653846153846154,FALSE,0.0367965367965368,12,3,9,13q:g;18q:g;19p:l;19q:l;22q:l;3q:g;4p:g;4q:g;5p:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s19,51,51,32,0.627450980392157,FALSE,0.0346320346320346,14,2,12,10p:g;18q:g;19p:l;19q:l;21q:g;2q:g;3q:g;4p:g;4q:g;5p:g;5q:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s7,49,49,38,0.775510204081633,FALSE,0.0411255411255411,13,3,10,10p:g;13q:g;18q:g;19p:l;19q:l;22q:l;2p:g;3q:g;4p:g;4q:g;5q:g;6q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s11,48,48,42,0.875,FALSE,0.0454545454545455,13,3,10,10p:g;13q:g;18p:g;18q:g;19p:l;19q:l;22q:l;3q:g;4p:g;4q:g;5p:g;6q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s9,47,47,37,0.787234042553192,FALSE,0.04004329004329,11,3,8,13q:g;18q:g;19p:l;19q:l;22q:l;4p:g;4q:g;5p:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s20,47,47,44,0.936170212765957,FALSE,0.0476190476190476,14,3,11,10p:g;18q:g;19p:l;19q:l;1q:g;22q:l;2q:g;3q:g;4p:g;4q:g;5p:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s1,45,45,41,0.911111111111111,FALSE,0.0443722943722944,15,3,12,10p:g;13q:g;18q:g;19p:l;19q:l;1q:g;22q:l;3q:g;4p:g;4q:g;5p:g;5q:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s26,40,40,33,0.825,FALSE,0.0357142857142857,13,3,10,10p:g;14q:g;18q:g;19p:l;19q:l;22q:l;2p:g;3q:g;4p:g;4q:g;5p:g;6q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s14,38,38,17,0.447368421052632,FALSE,0.0183982683982684,10,2,8,10p:g;13q:g;18q:g;19p:l;19q:l;4p:g;5p:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s23,33,33,18,0.545454545454545,FALSE,0.0194805194805195,12,2,10,10p:g;13q:g;18q:g;19p:l;19q:l;4p:g;4q:g;5p:g;6q:g;7p:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s17,31,31,26,0.838709677419355,FALSE,0.0281385281385281,13,2,11,10p:g;13q:g;18p:g;18q:g;19p:l;19q:l;21q:g;3q:g;4p:g;4q:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s15,29,29,14,0.482758620689655,FALSE,0.0151515151515152,11,3,8,18q:g;19p:l;19q:l;22q:l;4p:g;4q:g;5p:g;5q:g;6q:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s16,29,29,22,0.758620689655172,FALSE,0.0238095238095238,11,3,8,10p:g;18q:g;19p:l;19q:l;1q:g;22q:l;3p:g;4p:g;5p:g;6q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
observation.observation_s2,27,27,15,0.555555555555556,FALSE,0.0162337662337662,10,3,7,10p:g;18q:g;19p:l;19q:l;22q:l;3q:g;4p:g;5p:g;6q:g;9p:g,3,neutral,FALSE,0,GSE116256,BM5-34p38n
