subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s8,634,634,249,0.392744479495268,FALSE,0.0586296209088769,7,2,5,13q:l;17p:g;19q:g;1q:g;4q:l;8p:g;8q:g,4,gain,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s45,487,487,6,0.0123203285420945,FALSE,0.00141276194961149,5,1,4,13q:l;19p:g;19q:g;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s34,381,381,359,0.942257217847769,FALSE,0.0845302566517542,6,1,5,10p:g;11p:l;1q:g;3q:g;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s21,379,379,351,0.926121372031662,FALSE,0.0826465740522722,9,4,5,10p:g;11p:l;17p:l;19p:l;19q:l;3q:g;6q:g;8p:g;8q:g,2,loss,TRUE,0.891891891891892,GSE289435,GSM8791436_MLL_17844
observation.observation_s32,375,375,4,0.0106666666666667,FALSE,0.000941841299740994,9,3,6,11q:g;13q:l;16q:g;19p:g;19q:g;22q:g;2q:l;4q:l;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s46,356,356,8,0.0224719101123596,FALSE,0.00188368259948199,6,1,5,13q:l;16q:g;19p:g;19q:g;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s69,332,332,100,0.301204819277108,FALSE,0.0235460324935248,7,1,6,13q:l;17p:g;19p:g;19q:g;1q:g;8p:g;8q:g,4,gain,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s1,315,315,5,0.0158730158730159,FALSE,0.00117730162467624,7,2,5,13q:l;19p:g;19q:g;22q:g;4q:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s22,300,300,1,0.00333333333333333,FALSE,0.000235460324935248,7,2,5,13q:l;16q:g;19p:g;19q:g;4q:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s11,295,295,84,0.284745762711864,FALSE,0.0197786672945609,4,1,3,10p:g;11p:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s41,288,288,11,0.0381944444444444,FALSE,0.00259006357428773,7,2,5,10p:g;13q:l;19p:g;19q:g;4q:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s48,281,281,192,0.683274021352313,FALSE,0.0452083823875677,8,3,5,10p:g;11p:l;12q:g;17p:l;19q:l;3q:g;8p:g;8q:g,2,loss,TRUE,1,GSE289435,GSM8791436_MLL_17844
observation.observation_s17,276,276,1,0.0036231884057971,FALSE,0.000235460324935248,6,2,4,13q:l;19q:g;22q:g;4q:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s20,267,267,39,0.146067415730337,FALSE,0.00918295267247469,4,1,3,10p:g;11p:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s15,218,218,0,0,FALSE,0,7,2,5,13q:l;16q:g;19p:g;19q:g;4q:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s33,212,212,5,0.0235849056603774,FALSE,0.00117730162467624,7,2,5,11q:g;13q:l;19p:g;19q:g;4q:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s30,208,208,134,0.644230769230769,FALSE,0.0315516835413233,7,1,6,10p:g;11p:l;3q:g;5p:g;5q:g;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s61,199,199,47,0.236180904522613,FALSE,0.0110666352719567,5,2,3,10p:g;11p:l;17p:l;8p:g;8q:g,2,loss,TRUE,0.77027027027027,GSE289435,GSM8791436_MLL_17844
observation.observation_s56,193,193,55,0.284974093264249,FALSE,0.0129503178714387,6,2,4,10p:g;11p:l;22q:g;4q:l;8p:g;8q:g,3,neutral,FALSE,0,GSE289435,GSM8791436_MLL_17844
observation.observation_s72,187,187,154,0.823529411764706,FALSE,0.0362608900400283,7,3,4,10p:g;11p:l;17p:l;19q:l;3q:g;8p:g;8q:g,2,loss,TRUE,1,GSE289435,GSM8791436_MLL_17844
