subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s3,240,240,34,0.141666666666667,FALSE,0.134920634920635,1,0,1,12p:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s1,195,195,2,0.0102564102564103,FALSE,0.00793650793650794,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s5,193,193,19,0.0984455958549223,FALSE,0.0753968253968254,5,1,4,10p:g;11p:g;21q:g;4q:g;5p:l,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s2,178,178,13,0.0730337078651685,FALSE,0.0515873015873016,2,1,1,19q:g;5p:l,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s11,170,170,131,0.770588235294118,FALSE,0.51984126984127,3,0,3,16q:g;6p:g;8p:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s7,163,163,1,0.00613496932515337,FALSE,0.00396825396825397,3,1,2,11p:g;4q:g;5p:l,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s9,110,110,3,0.0272727272727273,FALSE,0.0119047619047619,4,2,2,12p:l;18q:g;5p:l;6p:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s6,107,107,2,0.0186915887850467,FALSE,0.00793650793650794,2,1,1,11p:g;5p:l,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s8,103,103,19,0.184466019417476,FALSE,0.0753968253968254,4,0,4,10p:g;21q:g;4q:g;6q:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s4,90,90,9,0.1,FALSE,0.0357142857142857,4,1,3,17p:g;19p:g;19q:g;5p:l,4,gain,FALSE,0,GSE227903,40389_MRD
observation.observation_s16,88,88,0,0,FALSE,0,3,1,2,11p:g;5p:l;6p:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s10,47,47,3,0.0638297872340426,FALSE,0.0119047619047619,1,0,1,6q:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s17,11,11,1,0.0909090909090909,FALSE,0.00396825396825397,1,1,0,5p:l,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s12,8,8,0,0,FALSE,0,2,1,1,20p:g;5p:l,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s13,8,8,1,0.125,FALSE,0.00396825396825397,5,1,4,17p:g;21q:g;4q:g;5p:l;6p:g,4,gain,FALSE,0,GSE227903,40389_MRD
observation.observation_s15,6,6,3,0.5,FALSE,0.0119047619047619,1,0,1,4q:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s18,5,5,5,1,FALSE,0.0198412698412698,4,0,4,2q:g;3q:g;6q:g;7q:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s19,4,4,2,0.5,FALSE,0.00793650793650794,6,1,5,11p:g;12p:l;20p:g;3q:g;4q:g;6p:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s21,2,2,1,0.5,FALSE,0.00396825396825397,3,0,3,17p:g;22q:g;7p:g,4,gain,FALSE,0,GSE227903,40389_MRD
observation.observation_s23,2,2,0,0,FALSE,0,5,1,4,12p:l;13q:g;4q:g;7p:g;8q:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s14,1,1,1,1,FALSE,0.00396825396825397,15,8,7,10p:g;11p:g;11q:g;12p:l;13q:l;16q:g;19p:l;19q:l;21q:g;3p:l;4q:g;5p:l;6p:l;7q:g;9p:l,2,loss,TRUE,0.247524752475248,GSE227903,40389_MRD
observation.observation_s20,1,1,1,1,FALSE,0.00396825396825397,12,2,10,10p:g;12p:g;13q:l;16p:g;17p:g;17q:g;18q:g;21q:g;22q:g;5p:g;6q:g;7p:l,5,gain,FALSE,0,GSE227903,40389_MRD
observation.observation_s22,1,1,0,0,FALSE,0,12,3,9,13q:l;16q:g;17p:g;18p:g;19p:g;1q:g;21q:l;22q:g;2p:g;2q:l;6p:g;7p:g,4,gain,FALSE,0,GSE227903,40389_MRD
observation.observation_s24,1,1,1,1,FALSE,0.00396825396825397,12,5,7,10p:l;11p:l;12p:l;18q:g;19q:g;1p:g;1q:l;21q:g;4q:g;6p:g;6q:l;9q:g,3,neutral,FALSE,0,GSE227903,40389_MRD
observation.observation_s25,1,1,0,0,FALSE,0,11,3,8,10q:g;11p:g;13q:l;14q:l;18q:g;19q:l;20p:g;4q:g;8p:g;8q:g;9p:g,3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s13,119,119,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s9,108,108,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s10,101,101,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s6,97,97,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s1,93,93,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s28,89,89,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s11,88,88,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s30,88,88,0,0,TRUE,0,1,0,1,20p:g,3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s2,81,81,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s15,81,81,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s3,79,79,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
reference_normal.reference_normal_s18,79,79,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,40389_MRD
