subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s15,184,184,22,0.119565217391304,FALSE,0.511627906976744,8,3,5,10p:g;18p:g;18q:g;19p:l;19q:l;21q:g;22q:l;3q:g,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s1,155,155,0,0,FALSE,0,3,0,3,10p:g;18q:g;3q:g,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s3,149,149,0,0,FALSE,0,5,0,5,10p:g;18p:g;18q:g;21q:g;3q:g,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s17,148,148,2,0.0135135135135135,FALSE,0.0465116279069768,5,1,4,10p:g;18p:g;18q:g;22q:l;3q:g,4,gain,FALSE,0,GSE227903,4978_R
observation.observation_s13,125,125,0,0,FALSE,0,4,0,4,10p:g;18p:g;18q:g;21q:g,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s16,123,123,0,0,FALSE,0,5,1,4,10p:g;18p:g;18q:g;22q:l;3q:g,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s5,122,122,2,0.0163934426229508,FALSE,0.0465116279069768,7,3,4,10p:g;18p:g;18q:g;19q:l;20p:l;21q:g;6p:l,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s14,120,120,8,0.0666666666666667,FALSE,0.186046511627907,6,1,5,10p:g;18p:g;18q:g;20p:l;21q:g;3q:g,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s4,97,97,0,0,FALSE,0,4,0,4,10p:g;18p:g;18q:g;3q:g,4,gain,FALSE,0,GSE227903,4978_R
observation.observation_s11,95,95,0,0,FALSE,0,4,0,4,10p:g;18p:g;18q:g;21q:g,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s7,94,94,0,0,FALSE,0,5,0,5,10p:g;17p:g;18p:g;18q:g;21q:g,4,gain,FALSE,0,GSE227903,4978_R
observation.observation_s19,92,92,0,0,FALSE,0,2,0,2,10p:g;18q:g,4,gain,FALSE,0,GSE227903,4978_R
observation.observation_s9,83,83,0,0,FALSE,0,7,1,6,10p:g;17p:g;18p:g;18q:g;21q:g;3q:g;6p:l,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s21,77,77,0,0,FALSE,0,5,1,4,10p:g;18p:g;18q:g;21q:g;4q:l,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s8,76,76,2,0.0263157894736842,FALSE,0.0465116279069768,5,0,5,10p:g;18p:g;18q:g;21q:g;3q:g,4,gain,FALSE,0,GSE227903,4978_R
observation.observation_s6,65,65,1,0.0153846153846154,FALSE,0.0232558139534884,6,1,5,10p:g;18p:g;18q:g;21q:g;22q:l;3q:g,3,neutral,FALSE,0,GSE227903,4978_R
observation.observation_s18,39,39,0,0,FALSE,0,8,3,5,10p:g;18p:g;18q:g;19q:l;21q:g;22q:l;3q:g;6p:l,3,neutral,FALSE,0,GSE227903,4978_R
