subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s6,380,380,17,0.0447368421052632,FALSE,0.00715187210769878,0,0,0,"",,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s7,309,309,92,0.297734627831715,FALSE,0.0387042490534287,14,6,8,13q:l;16q:g;19p:l;19q:l;20p:g;21q:g;22q:g;3p:l;3q:g;4p:g;6p:l;7q:g;8p:g;8q:l,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s11,250,250,42,0.168,FALSE,0.0176693310896088,1,0,1,9q:g,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s31,207,207,57,0.27536231884058,FALSE,0.0239798064787547,9,4,5,10p:g;19q:l;20p:g;21q:g;22q:g;3p:l;3q:g;6p:l;8q:l,,,FALSE,0.125,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s1,194,194,191,0.984536082474227,FALSE,0.0803533866217922,12,5,7,10p:g;11p:g;12p:g;13q:l;16p:l;18p:l;18q:l;21q:g;3q:g;4q:g;6p:l;9q:g,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s22,194,194,77,0.396907216494845,FALSE,0.0323937736642827,6,1,5,10p:g;20p:g;22q:g;3q:g;5q:g;6p:l,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s17,185,185,17,0.0918918918918919,FALSE,0.00715187210769878,9,5,4,13q:l;19q:l;20p:g;21q:g;22q:g;3p:l;3q:g;6p:l;8q:l,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s10,183,183,15,0.0819672131147541,FALSE,0.00631047538914598,7,2,5,10p:g;19q:l;20p:g;21q:g;22q:g;3q:g;6p:l,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s25,178,178,178,1,FALSE,0.074884307951199,17,7,10,10p:g;11p:g;12p:g;13q:l;16p:l;18p:l;18q:l;1q:g;20p:g;21q:g;3p:l;3q:g;4p:l;6p:l;7q:g;9p:g;9q:g,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s3,174,174,168,0.96551724137931,FALSE,0.070677324358435,15,6,9,10p:g;11p:g;12p:g;13q:l;16p:l;18p:l;18q:l;20p:g;21q:g;3p:l;3q:g;6p:l;7q:g;9p:g;9q:g,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s19,166,166,166,1,FALSE,0.0698359276398822,21,9,12,10p:g;11p:g;12p:g;13q:l;16p:l;17p:l;18p:l;18q:l;19p:l;19q:l;1q:g;21q:g;2p:g;2q:g;3p:l;3q:g;4q:g;6p:l;6q:g;7q:g;8p:g,,,FALSE,0.625,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s15,154,154,152,0.987012987012987,FALSE,0.0639461506100126,15,6,9,10p:g;11p:g;12p:g;13q:l;16p:l;18p:l;18q:l;1q:g;21q:g;3p:l;3q:g;4q:g;6p:l;7q:g;8p:g,,,FALSE,0.214285714285714,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s4,149,149,59,0.395973154362416,FALSE,0.0248212031973075,12,5,7,10p:g;11p:l;19p:l;19q:l;20p:g;21q:g;22q:g;2q:g;3p:l;3q:g;6p:l;7q:g,,,FALSE,0.214285714285714,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s24,142,142,14,0.0985915492957746,FALSE,0.00588977702986958,2,1,1,22q:g;6p:l,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s16,122,122,7,0.0573770491803279,FALSE,0.00294488851493479,8,3,5,10p:g;11p:l;19q:l;20p:g;22q:g;3q:g;5q:g;6p:l,,,FALSE,0.0357142857142857,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s5,106,106,103,0.971698113207547,FALSE,0.0433319310054691,9,3,6,10p:g;11p:g;12p:g;13q:l;16p:l;21q:g;3q:g;6p:l;6q:g,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s23,102,102,102,1,FALSE,0.0429112326461927,15,6,9,10p:g;11p:g;12p:g;12q:g;13q:l;16p:l;18p:l;18q:l;21q:g;3p:l;3q:g;4q:g;6p:l;7q:g;9q:g,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s9,94,94,50,0.531914893617021,FALSE,0.0210349179638199,10,4,6,10p:g;11p:l;19q:l;20p:g;22q:g;3p:l;3q:g;5q:g;6p:l;7q:g,,,FALSE,0.285714285714286,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s12,89,89,89,1,FALSE,0.0374421539755995,18,6,12,10p:g;10q:g;12q:l;13q:l;16p:l;17q:g;19p:l;19q:l;1q:g;20p:g;21q:g;2q:g;3q:g;4q:g;6p:l;6q:g;7q:g;8p:g,,,FALSE,0,Chen2023,AML320_NICHE_IMMUNE
observation.observation_s35,87,87,50,0.574712643678161,FALSE,0.0210349179638199,13,4,9,10p:g;16q:g;19q:l;1q:g;20p:g;21q:g;22q:g;2q:g;3p:l;3q:g;6p:l;7q:g;8q:l,,,FALSE,0.0892857142857143,Chen2023,AML320_NICHE_IMMUNE
