subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s3,226,226,166,0.734513274336283,FALSE,0.555183946488294,7,2,5,10p:g;11p:g;11q:g;12p:l;14q:l;3p:g;3q:g,,,FALSE,0.0816326530612245,GSE116256,AML556-D31
observation.observation_s6,155,155,2,0.0129032258064516,FALSE,0.00668896321070234,2,0,2,12q:g;4q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s12,91,91,35,0.384615384615385,FALSE,0.117056856187291,8,2,6,12q:g;17p:g;19p:g;1q:g;5p:l;6p:g;6q:l;7p:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s8,86,86,9,0.104651162790698,FALSE,0.0301003344481605,3,0,3,17p:g;19q:g;7p:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s10,77,77,16,0.207792207792208,FALSE,0.0535117056856187,6,0,6,10q:g;12q:g;15q:g;17p:g;19q:g;1q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s2,75,75,6,0.08,FALSE,0.020066889632107,6,1,5,12q:g;15q:g;17p:g;19q:g;6q:l;9q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s14,60,60,9,0.15,FALSE,0.0301003344481605,10,1,9,12q:g;15q:g;17p:g;19p:g;19q:g;1q:g;4q:g;6p:g;6q:l;7p:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s9,57,57,5,0.087719298245614,FALSE,0.0167224080267559,6,0,6,10q:g;12q:g;17p:g;1q:g;4q:g;6p:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s11,53,53,14,0.264150943396226,FALSE,0.0468227424749164,5,0,5,10p:g;10q:g;12q:g;1p:g;7p:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s15,45,45,11,0.244444444444444,FALSE,0.0367892976588629,6,0,6,10q:g;12q:g;1q:g;4q:g;7p:g;9q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s5,26,26,8,0.307692307692308,FALSE,0.0267558528428094,8,1,7,11q:g;17p:g;19q:g;20p:g;20q:g;2p:l;7q:g;8p:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s1,23,23,1,0.0434782608695652,FALSE,0.00334448160535117,6,1,5,10p:g;17p:g;19q:g;1q:g;2q:l;5q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s4,11,11,6,0.545454545454545,FALSE,0.020066889632107,6,2,4,11q:g;17q:l;20q:g;4q:g;5p:l;6q:g,,,FALSE,0.163265306122449,GSE116256,AML556-D31
observation.observation_s13,9,9,0,0,FALSE,0,2,0,2,17p:g;17q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s18,9,9,1,0.111111111111111,FALSE,0.00334448160535117,8,2,6,12q:g;13q:l;15q:g;19q:g;2p:l;6p:g;8p:g;8q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s17,6,6,2,0.333333333333333,FALSE,0.00668896321070234,7,0,7,10q:g;17p:g;2p:g;3q:g;5q:g;8p:g;8q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s16,5,5,1,0.2,FALSE,0.00334448160535117,13,5,8,10q:g;11p:g;12q:g;14q:l;17q:l;18p:l;18q:l;19p:g;19q:g;21q:g;22q:g;3p:g;6q:l,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s22,5,5,0,0,FALSE,0,5,1,4,10p:g;14q:l;15q:g;5q:g;9q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s7,4,4,2,0.5,FALSE,0.00668896321070234,12,7,5,11p:g;11q:g;13q:g;14q:l;16q:l;17q:l;18p:l;21q:g;22q:l;5p:l;5q:g;8q:l,,,FALSE,0.285714285714286,GSE116256,AML556-D31
observation.observation_s24,3,3,2,0.666666666666667,FALSE,0.00668896321070234,14,6,8,10p:g;15q:g;16p:l;19p:l;19q:l;1p:g;1q:g;20p:l;20q:l;2q:g;6p:l;8p:g;9p:g;9q:g,,,FALSE,0.428571428571429,GSE116256,AML556-D31
observation.observation_s19,1,1,1,1,FALSE,0.00334448160535117,21,6,15,10p:g;10q:g;11p:l;12p:g;12q:g;13q:g;15q:l;19p:g;1p:g;20p:g;22q:l;2p:l;2q:l;4p:g;4q:g;6q:l;7p:g;8p:g;8q:g;9p:g;9q:g,,,FALSE,0,GSE116256,AML556-D31
observation.observation_s20,1,1,1,1,FALSE,0.00334448160535117,26,13,13,10p:g;10q:g;11p:g;11q:l;12p:l;12q:g;13q:l;14q:l;15q:g;16q:l;17p:g;17q:l;18p:l;18q:l;19p:g;19q:g;1q:g;20p:g;20q:g;21q:l;2q:l;5q:g;6p:g;8p:l;8q:l;9q:l,,,FALSE,0,GSE116256,AML556-D31
