subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s1,122,122,79,0.647540983606557,FALSE,0.305019305019305,2,0,2,11p:g;17p:g,4,gain,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s2,119,119,19,0.159663865546218,FALSE,0.0733590733590734,0,0,0,"",3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s5,118,118,3,0.0254237288135593,FALSE,0.0115830115830116,1,0,1,8q:g,3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s7,115,115,25,0.217391304347826,FALSE,0.0965250965250965,0,0,0,"",3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s4,106,106,15,0.141509433962264,FALSE,0.0579150579150579,3,1,2,20p:g;20q:g;5p:l,3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s3,85,85,76,0.894117647058824,FALSE,0.293436293436293,6,2,4,11p:g;11q:g;12p:l;17p:g;19q:g;5p:l,4,gain,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s11,48,48,11,0.229166666666667,FALSE,0.0424710424710425,1,0,1,12p:g,3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s6,33,33,9,0.272727272727273,FALSE,0.0347490347490348,1,0,1,20p:g,3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s9,24,24,8,0.333333333333333,FALSE,0.0308880308880309,1,0,1,20p:g,3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s8,23,23,6,0.260869565217391,FALSE,0.0231660231660232,3,1,2,12p:l;18q:g;20p:g,3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s10,7,7,6,0.857142857142857,FALSE,0.0231660231660232,2,0,2,11p:g;13q:g,3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
observation.observation_s12,2,2,2,1,FALSE,0.00772200772200772,7,2,5,20p:g;22q:g;2q:l;5p:l;7p:g;9p:g;9q:g,3,neutral,FALSE,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
