subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s9,155,155,7,0.0451612903225806,FALSE,0.388888888888889,3,1,2,10p:g;18q:g;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s8,144,144,0,0,FALSE,0,4,2,2,10p:g;3p:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s1,127,127,2,0.015748031496063,FALSE,0.111111111111111,2,1,1,10p:g;4q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s13,117,117,0,0,FALSE,0,4,2,2,10p:g;17p:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s17,97,97,1,0.0103092783505155,FALSE,0.0555555555555556,3,1,2,17p:g;19p:g;4q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s11,96,96,2,0.0208333333333333,FALSE,0.111111111111111,5,1,4,17p:g;19p:g;21q:g;4q:l;6p:g,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s3,86,86,0,0,FALSE,0,1,0,1,10p:g,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s5,85,85,1,0.0117647058823529,FALSE,0.0555555555555556,1,0,1,10p:g,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s4,76,76,1,0.0131578947368421,FALSE,0.0555555555555556,2,0,2,21q:g;6p:g,3,neutral,FALSE,0,GSE239721,PT22A
observation.observation_s22,66,66,0,0,FALSE,0,5,2,3,10p:g;17p:g;19p:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s12,64,64,0,0,FALSE,0,4,2,2,10p:g;17p:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s26,53,53,0,0,FALSE,0,0,0,0,"",4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s7,48,48,2,0.0416666666666667,FALSE,0.111111111111111,6,2,4,10p:g;12p:g;17p:g;3q:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s6,46,46,0,0,FALSE,0,3,1,2,17p:g;19p:g;4q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s10,45,45,0,0,FALSE,0,3,1,2,10p:g;3p:g;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s23,42,42,0,0,FALSE,0,4,2,2,10p:g;19p:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s18,39,39,0,0,FALSE,0,3,2,1,10p:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s14,38,38,0,0,FALSE,0,3,1,2,10p:g;18q:g;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s15,37,37,0,0,FALSE,0,5,2,3,10p:g;17p:g;19p:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s16,34,34,0,0,FALSE,0,4,2,2,10p:g;17p:g;4q:l;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s20,31,31,2,0.0645161290322581,FALSE,0.111111111111111,3,1,2,10p:g;17p:g;5q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s19,26,26,0,0,FALSE,0,4,1,3,17p:g;19p:g;21q:g;4q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s24,26,26,0,0,FALSE,0,3,1,2,10p:g;19p:g;4q:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s2,20,20,0,0,FALSE,0,3,0,3,10p:g;18q:g;3p:g,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s27,18,18,0,0,FALSE,0,4,2,2,10p:g;3p:g;4q:l;5q:l,3,neutral,FALSE,0,GSE239721,PT22A
observation.observation_s29,17,17,0,0,FALSE,0,4,0,4,17p:g;18q:g;21q:g;3p:g,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s30,13,13,0,0,FALSE,0,2,0,2,10p:g;6p:g,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s25,9,9,0,0,FALSE,0,1,0,1,10p:g,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s21,3,3,0,0,FALSE,0,6,2,4,10p:g;17p:g;21q:g;5q:l;8p:l;9p:g,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s31,2,2,0,0,FALSE,0,8,3,5,11q:g;12p:l;17q:g;18q:g;19p:g;20q:g;5q:l;8p:l,4,gain,FALSE,0,GSE239721,PT22A
observation.observation_s28,1,1,0,0,FALSE,0,4,2,2,19p:g;3q:g;4q:l;5q:l,3,neutral,FALSE,0,GSE239721,PT22A
observation.observation_s32,1,1,0,0,FALSE,0,10,4,6,10p:g;12q:g;13q:l;16q:l;18q:g;3p:g;4q:l;5q:l;9p:g;9q:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s30,229,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s12,204,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s5,184,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s2,182,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s13,182,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s47,139,0,0,,FALSE,0,3,0,3,10p:g;21q:g;5p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s35,138,0,0,,FALSE,0,6,2,4,13q:g;18p:g;19p:l;19q:l;21q:g;7p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s41,135,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s27,129,0,0,,FALSE,0,1,0,1,8p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s38,123,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s15,119,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s7,112,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s23,109,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s33,104,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s10,99,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s21,94,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s36,92,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s19,91,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s25,81,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s18,80,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s11,79,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s1,72,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s34,69,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s26,63,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s31,63,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s43,62,0,0,,FALSE,0,2,0,2,20p:g;7p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s20,56,0,0,,FALSE,0,0,0,0,"",4,gain,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s24,55,0,0,,FALSE,0,1,0,1,6p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s9,54,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s17,54,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s16,46,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s22,46,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s42,41,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s3,32,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s37,28,0,0,,FALSE,0,1,0,1,17p:g,4,gain,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s28,27,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s4,26,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s14,24,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s6,23,0,0,,FALSE,0,1,0,1,4p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s29,20,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s8,13,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s39,10,0,0,,FALSE,0,1,0,1,10p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s40,3,0,0,,FALSE,0,2,0,2,12p:g;5p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s45,3,0,0,,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s32,1,0,0,,FALSE,0,3,1,2,18p:g;1q:g;3p:l,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s44,1,0,0,,FALSE,0,1,0,1,18p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s46,1,0,0,,FALSE,0,3,0,3,19p:g;21q:g;9p:g,3,neutral,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s48,1,0,0,,FALSE,0,11,5,6,11p:g;11q:g;14q:g;16p:l;18p:g;18q:l;21q:l;4p:g;5q:l;8q:g;9q:l,4,gain,FALSE,0,GSE239721,PT22A
reference_external.reference_external_s49,1,0,0,,FALSE,0,9,2,7,16p:g;1q:l;21q:l;3p:g;3q:g;5q:g;8p:g;9p:g;9q:g,3,neutral,FALSE,0,GSE239721,PT22A
