subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s6,74,74,71,0.959459459459459,FALSE,0.113057324840764,8,4,4,13q:g;15q:g;19q:l;20p:g;5p:l;5q:l;6p:g;7q:l,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s8,66,66,61,0.924242424242424,FALSE,0.0971337579617834,9,5,4,13q:g;19p:l;19q:l;3q:g;4p:g;5p:l;5q:l;7q:l;9p:g,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s14,62,62,59,0.951612903225806,FALSE,0.0939490445859873,12,4,8,13q:g;18q:g;19p:l;19q:l;2q:g;3q:g;4p:g;5p:l;6q:g;7q:l;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s3,53,53,48,0.905660377358491,FALSE,0.0764331210191083,10,5,5,13q:g;18q:g;19p:l;19q:l;22q:g;4p:g;5p:l;5q:l;6q:g;7q:l,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s7,47,47,47,1,FALSE,0.0748407643312102,18,6,12,10p:g;10q:g;13q:g;15q:g;18p:g;18q:g;19p:l;19q:l;1q:g;2q:g;3q:g;4p:g;4q:g;5p:l;5q:l;7q:l;8q:l;9p:g,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s20,43,43,43,1,FALSE,0.0684713375796178,15,6,9,13q:g;18q:g;19p:l;19q:l;20p:g;22q:l;2q:g;3q:g;4p:g;4q:g;5p:l;5q:l;7q:l;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s13,42,42,41,0.976190476190476,FALSE,0.0652866242038217,13,5,8,10q:g;13q:g;18p:g;18q:g;19p:l;19q:l;1q:g;20p:g;4p:g;5p:l;5q:l;6q:g;7q:l,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s9,40,40,40,1,FALSE,0.0636942675159236,16,5,11,10p:g;10q:g;13q:g;18q:g;19p:l;19q:l;1q:g;20p:g;2q:g;3q:g;4p:g;4q:g;5p:l;5q:l;6q:g;7q:l,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s11,40,40,37,0.925,FALSE,0.0589171974522293,11,5,6,13q:g;18q:g;19p:l;19q:l;1q:g;3p:g;4p:g;5p:l;5q:l;7q:l;9p:g,3,neutral,FALSE,0,GSE116256,AML916-D0
observation.observation_s5,31,31,31,1,FALSE,0.0493630573248408,18,5,13,10p:g;10q:g;13q:g;18p:g;18q:g;19p:l;19q:l;1q:g;2p:g;3q:g;4p:g;5p:l;5q:l;6q:g;7q:l;8p:g;8q:g;9p:g,3,neutral,FALSE,0,GSE116256,AML916-D0
