subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s4,160,160,42,0.2625,FALSE,0.154411764705882,3,0,3,12p:g;20p:g;4p:g,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s6,118,118,4,0.0338983050847458,FALSE,0.0147058823529412,1,0,1,12q:g,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s7,112,112,10,0.0892857142857143,FALSE,0.0367647058823529,9,2,7,11p:g;12q:g;16p:l;17p:g;19p:g;19q:g;1q:g;5p:l;8p:g,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s5,98,98,13,0.13265306122449,FALSE,0.0477941176470588,9,3,6,10p:g;11p:g;16p:l;17p:g;19q:g;3p:l;5p:l;7q:g;8p:g,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s3,92,92,32,0.347826086956522,FALSE,0.117647058823529,14,4,10,11p:g;11q:g;12q:g;14q:l;16p:l;17p:g;19q:g;1q:g;20p:g;20q:g;22q:g;2q:l;5p:l;6p:g,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s17,80,80,40,0.5,FALSE,0.147058823529412,9,2,7,11p:g;17p:g;19p:g;19q:g;20p:g;20q:g;22q:g;2q:l;5p:l,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s12,79,79,13,0.164556962025316,FALSE,0.0477941176470588,9,3,6,11p:g;12p:l;16p:l;19q:g;1q:g;20p:g;20q:g;5p:l;7q:g,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s1,64,64,9,0.140625,FALSE,0.0330882352941177,8,2,6,11p:g;12q:g;16p:l;17p:g;19q:g;5p:l;8p:g;9q:g,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s20,64,64,12,0.1875,FALSE,0.0441176470588235,9,5,4,11p:g;16p:l;17p:g;18p:l;18q:l;19p:g;19q:g;4q:l;5p:l,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
observation.observation_s8,50,50,4,0.08,FALSE,0.0147058823529412,8,2,6,12q:g;17p:g;19p:g;19q:g;20p:g;20q:g;3p:l;5p:l,,,FALSE,0,GSE185381,GSM5613776_2020-08-26-Control4003-c3
