subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s17,360,360,47,0.130555555555556,FALSE,0.0106118762700384,8,1,7,16p:l;20p:g;20q:g;22q:g;4p:g;4q:g;5p:g;9q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s48,217,217,75,0.345622119815668,FALSE,0.0169338451117634,13,2,11,10p:g;12p:g;12q:g;16p:l;20p:g;20q:g;22q:g;3p:l;4p:g;4q:g;7p:g;9p:g;9q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s21,148,148,53,0.358108108108108,FALSE,0.0119665838789795,8,4,4,11p:g;16p:l;18p:l;18q:l;20p:g;22q:g;2q:l;3q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s18,139,139,64,0.460431654676259,FALSE,0.0144502144953714,10,5,5,12p:g;12q:g;16p:l;18p:l;18q:l;20p:g;20q:g;22q:g;2q:l;3p:l,,,FALSE,0.132075471698113,GSE201966,GSM6085181_AML03M5_P
observation.observation_s7,130,130,81,0.623076923076923,FALSE,0.0182885527207044,13,4,9,11p:g;12p:g;12q:g;16p:l;18p:l;18q:l;1p:g;1q:g;20p:g;22q:g;2q:l;7q:g;9q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s76,130,130,29,0.223076923076923,FALSE,0.00654775344321517,14,3,11,10p:g;12p:g;12q:g;16p:l;18p:l;18q:l;20p:g;20q:g;22q:g;3q:g;4q:g;7p:g;9p:g;9q:g,,,FALSE,0.132075471698113,GSE201966,GSM6085181_AML03M5_P
observation.observation_s77,130,130,29,0.223076923076923,FALSE,0.00654775344321517,8,4,4,11p:g;16p:l;18p:l;18q:l;3p:l;6p:g;7p:g;7q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s31,125,125,35,0.28,FALSE,0.00790246105215624,8,3,5,11p:g;16p:l;19q:g;22q:g;2q:l;3p:l;6p:g;7q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s52,123,123,50,0.40650406504065,FALSE,0.0112892300745089,8,1,7,10p:g;20p:g;20q:g;2q:l;5p:g;5q:g;7p:g;7q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s84,122,122,101,0.827868852459016,FALSE,0.022804244750508,9,1,8,10p:g;12p:g;16q:g;1q:g;20p:g;20q:g;2q:l;3q:g;7q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s33,117,117,107,0.914529914529914,FALSE,0.0241589523594491,12,5,7,10p:g;16p:l;18p:l;18q:l;19p:l;1q:g;20p:g;2q:l;3q:g;5p:g;5q:g;7q:g,,,FALSE,0.264150943396226,GSE201966,GSM6085181_AML03M5_P
observation.observation_s59,113,113,70,0.619469026548673,FALSE,0.0158049221043125,11,5,6,10p:g;16p:l;17q:l;18p:l;18q:l;20p:g;20q:g;3p:l;7p:g;7q:g;9q:g,,,FALSE,0.245283018867925,GSE201966,GSM6085181_AML03M5_P
observation.observation_s85,111,111,107,0.963963963963964,FALSE,0.0241589523594491,17,6,11,10p:g;10q:g;11p:g;12p:g;12q:g;16p:l;18p:l;18q:l;1q:g;20p:g;20q:g;2q:l;3p:l;5p:g;5q:g;7q:g;8q:l,,,FALSE,0.169811320754717,GSE201966,GSM6085181_AML03M5_P
observation.observation_s15,108,108,98,0.907407407407407,FALSE,0.0221268909460375,14,6,8,10p:g;11p:g;12p:g;12q:g;16p:l;17q:l;18p:l;18q:l;1q:g;20p:g;3p:l;7p:g;7q:g;8q:l,,,FALSE,0.490566037735849,GSE201966,GSM6085181_AML03M5_P
observation.observation_s25,104,104,61,0.586538461538462,FALSE,0.0137728606909009,9,5,4,10p:g;11p:g;16p:l;17q:l;18p:l;18q:l;1q:g;2q:l;7q:g,,,FALSE,0.226415094339623,GSE201966,GSM6085181_AML03M5_P
observation.observation_s16,103,103,72,0.699029126213592,FALSE,0.0162564913072928,11,4,7,10p:g;11p:g;16p:l;18p:l;18q:l;1q:g;2q:l;3q:g;5p:g;5q:g;9q:g,,,FALSE,0.188679245283019,GSE201966,GSM6085181_AML03M5_P
observation.observation_s11,102,102,56,0.549019607843137,FALSE,0.01264393768345,11,4,7,10p:g;10q:g;11p:g;16p:l;18p:l;18q:l;20p:g;20q:g;3p:l;9p:g;9q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s34,99,99,86,0.868686868686869,FALSE,0.0194174757281553,12,5,7,11p:g;12p:g;16p:l;18p:l;18q:l;19q:g;1q:g;20p:g;20q:g;2q:l;3p:l;7q:g,,,FALSE,0.188679245283019,GSE201966,GSM6085181_AML03M5_P
observation.observation_s71,95,95,44,0.463157894736842,FALSE,0.00993452246556785,9,5,4,16p:l;18p:l;18q:l;20p:g;20q:g;22q:g;2q:l;3p:l;9q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s78,94,94,94,1,FALSE,0.0212237525400768,18,7,11,10p:g;10q:g;11p:g;12p:g;12q:g;16q:g;18p:l;18q:l;19p:l;19q:l;1q:g;20p:g;20q:g;2q:l;3p:l;7p:g;7q:g;8q:l,,,FALSE,0.339622641509434,GSE201966,GSM6085181_AML03M5_P
observation.observation_s20,93,93,17,0.182795698924731,FALSE,0.00383833822533303,5,4,1,16p:l;17q:l;18p:l;18q:l;4q:g,,,FALSE,0.113207547169811,GSE201966,GSM6085181_AML03M5_P
observation.observation_s26,92,92,85,0.923913043478261,FALSE,0.0191916911266652,14,6,8,10p:g;11p:g;12p:g;12q:g;16p:l;18p:l;18q:l;1q:g;20p:g;20q:g;2p:l;2q:l;3q:g;8q:l,,,FALSE,0.30188679245283,GSE201966,GSM6085181_AML03M5_P
observation.observation_s46,92,92,46,0.5,FALSE,0.0103860916685482,13,5,8,11p:g;12p:g;12q:g;16p:l;17q:l;18p:l;18q:l;20p:g;3p:l;5q:g;6p:g;7p:g;7q:g,,,FALSE,0.0377358490566038,GSE201966,GSM6085181_AML03M5_P
observation.observation_s49,91,91,27,0.296703296703297,FALSE,0.00609618424023482,5,2,3,11p:g;18p:l;18q:l;20p:g;22q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s63,91,91,61,0.67032967032967,FALSE,0.0137728606909009,13,4,9,10p:g;11p:g;16q:g;18p:l;18q:l;1q:g;20p:g;20q:g;22q:g;2q:l;3p:l;7p:g;7q:g,,,FALSE,0.283018867924528,GSE201966,GSM6085181_AML03M5_P
observation.observation_s42,89,89,45,0.50561797752809,FALSE,0.010160307067058,13,5,8,10p:g;12p:g;12q:g;16p:l;18p:l;18q:l;20p:g;20q:g;2q:l;3p:l;5p:g;5q:g;9q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s67,89,89,57,0.640449438202247,FALSE,0.0128697222849402,10,4,6,10p:g;12p:g;12q:g;16p:l;18p:l;18q:l;1q:g;20p:g;20q:g;3p:l,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s44,86,86,81,0.941860465116279,FALSE,0.0182885527207044,12,4,8,10p:g;10q:g;16p:l;18p:l;18q:l;1q:g;20p:g;20q:g;3p:l;5p:g;5q:g;7q:g,,,FALSE,0.433962264150943,GSE201966,GSM6085181_AML03M5_P
observation.observation_s9,83,83,64,0.771084337349398,FALSE,0.0144502144953714,12,3,9,10p:g;10q:g;11p:g;18p:l;18q:l;20p:g;20q:g;2q:l;5p:g;5q:g;7p:g;7q:g,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s12,83,83,43,0.518072289156627,FALSE,0.00970873786407767,8,4,4,10p:g;10q:g;16p:l;18p:l;18q:l;1p:g;20p:g;2q:l,,,FALSE,0,GSE201966,GSM6085181_AML03M5_P
observation.observation_s65,83,83,59,0.710843373493976,FALSE,0.0133212914879205,16,4,12,10p:g;11p:g;12p:g;12q:g;16p:l;18p:l;18q:l;1q:g;20p:g;20q:g;22q:g;3p:l;7p:g;7q:g;9p:g;9q:g,,,FALSE,0.339622641509434,GSE201966,GSM6085181_AML03M5_P
observation.observation_s23,82,82,63,0.768292682926829,FALSE,0.0142244298938812,18,6,12,10p:g;10q:g;11p:g;12p:g;16p:l;16q:g;18p:l;18q:l;1q:g;20p:g;20q:g;22q:g;2q:l;3p:l;7q:g;8q:l;9p:g;9q:g,,,FALSE,0.490566037735849,GSE201966,GSM6085181_AML03M5_P
