subclone,arm,direction,n_genes_nonneutral,n_genes_arm,frac_arm,is_event,dataset,sample
observation.observation_s16,2q,loss,46,190,0.242105263157895,FALSE,GSE227903,6323_MRD
observation.observation_s16,3q,gain,81,145,0.558620689655172,TRUE,GSE227903,6323_MRD
observation.observation_s16,4p,gain,16,53,0.30188679245283,FALSE,GSE227903,6323_MRD
observation.observation_s16,4q,gain,63,116,0.543103448275862,TRUE,GSE227903,6323_MRD
observation.observation_s16,5p,loss,36,36,1,TRUE,GSE227903,6323_MRD
observation.observation_s16,5q,loss,18,208,0.0865384615384615,FALSE,GSE227903,6323_MRD
observation.observation_s16,11p,gain,34,96,0.354166666666667,FALSE,GSE227903,6323_MRD
observation.observation_s16,11q,gain,12,180,0.0666666666666667,FALSE,GSE227903,6323_MRD
observation.observation_s16,12q,gain,94,213,0.44131455399061,FALSE,GSE227903,6323_MRD
observation.observation_s16,13q,gain,54,100,0.54,TRUE,GSE227903,6323_MRD
observation.observation_s16,17q,gain,38,210,0.180952380952381,FALSE,GSE227903,6323_MRD
observation.observation_s16,19p,gain,32,160,0.2,FALSE,GSE227903,6323_MRD
observation.observation_s19,1q,gain,55,233,0.236051502145923,FALSE,GSE227903,6323_MRD
observation.observation_s19,2q,loss,63,190,0.331578947368421,FALSE,GSE227903,6323_MRD
observation.observation_s19,4q,gain,106,116,0.913793103448276,TRUE,GSE227903,6323_MRD
observation.observation_s19,7p,gain,37,88,0.420454545454546,FALSE,GSE227903,6323_MRD
observation.observation_s19,9p,gain,31,41,0.75609756097561,TRUE,GSE227903,6323_MRD
observation.observation_s19,9q,gain,65,135,0.481481481481482,FALSE,GSE227903,6323_MRD
observation.observation_s19,11p,gain,27,96,0.28125,FALSE,GSE227903,6323_MRD
observation.observation_s19,11q,gain,33,180,0.183333333333333,FALSE,GSE227903,6323_MRD
observation.observation_s19,12q,gain,83,213,0.389671361502347,FALSE,GSE227903,6323_MRD
observation.observation_s19,19p,gain,29,160,0.18125,FALSE,GSE227903,6323_MRD
observation.observation_s12,1p,gain,35,275,0.127272727272727,FALSE,GSE227903,6323_MRD
observation.observation_s12,1q,gain,112,233,0.48068669527897,FALSE,GSE227903,6323_MRD
observation.observation_s12,2q,loss,80,190,0.421052631578947,FALSE,GSE227903,6323_MRD
observation.observation_s12,4p,gain,2,53,0.0377358490566038,FALSE,GSE227903,6323_MRD
observation.observation_s12,4q,gain,51,116,0.439655172413793,FALSE,GSE227903,6323_MRD
observation.observation_s12,6p,gain,83,144,0.576388888888889,TRUE,GSE227903,6323_MRD
observation.observation_s12,8q,loss,48,123,0.390243902439024,FALSE,GSE227903,6323_MRD
observation.observation_s12,9p,gain,22,41,0.536585365853659,TRUE,GSE227903,6323_MRD
observation.observation_s12,9q,gain,64,135,0.474074074074074,FALSE,GSE227903,6323_MRD
observation.observation_s12,11p,gain,15,96,0.15625,FALSE,GSE227903,6323_MRD
observation.observation_s12,11q,gain,79,180,0.438888888888889,FALSE,GSE227903,6323_MRD
observation.observation_s12,12q,loss,56,213,0.262910798122066,FALSE,GSE227903,6323_MRD
observation.observation_s12,13q,gain,30,100,0.3,FALSE,GSE227903,6323_MRD
observation.observation_s12,17q,gain,122,210,0.580952380952381,TRUE,GSE227903,6323_MRD
observation.observation_s12,19p,gain,73,160,0.45625,FALSE,GSE227903,6323_MRD
observation.observation_s12,19q,loss,62,136,0.455882352941176,FALSE,GSE227903,6323_MRD
observation.observation_s12,20p,gain,43,43,1,TRUE,GSE227903,6323_MRD
observation.observation_s12,20q,gain,47,97,0.484536082474227,FALSE,GSE227903,6323_MRD
observation.observation_s21,1p,gain,4,275,0.0145454545454545,FALSE,GSE227903,6323_MRD
observation.observation_s21,1q,gain,174,233,0.746781115879828,TRUE,GSE227903,6323_MRD
observation.observation_s21,2q,loss,65,190,0.342105263157895,FALSE,GSE227903,6323_MRD
observation.observation_s21,4q,gain,113,116,0.974137931034483,TRUE,GSE227903,6323_MRD
observation.observation_s21,6p,gain,63,144,0.4375,FALSE,GSE227903,6323_MRD
observation.observation_s21,6p,loss,51,144,0.354166666666667,FALSE,GSE227903,6323_MRD
observation.observation_s21,7q,gain,121,146,0.828767123287671,TRUE,GSE227903,6323_MRD
observation.observation_s21,8p,gain,46,46,1,TRUE,GSE227903,6323_MRD
observation.observation_s21,9p,gain,8,41,0.195121951219512,FALSE,GSE227903,6323_MRD
observation.observation_s21,9q,gain,63,135,0.466666666666667,FALSE,GSE227903,6323_MRD
observation.observation_s21,11p,gain,5,96,0.0520833333333333,FALSE,GSE227903,6323_MRD
observation.observation_s21,11q,gain,89,180,0.494444444444445,FALSE,GSE227903,6323_MRD
observation.observation_s21,12q,loss,50,213,0.234741784037559,FALSE,GSE227903,6323_MRD
observation.observation_s21,12q,gain,38,213,0.178403755868545,FALSE,GSE227903,6323_MRD
observation.observation_s21,13q,gain,49,100,0.49,FALSE,GSE227903,6323_MRD
observation.observation_s21,16p,gain,32,98,0.326530612244898,FALSE,GSE227903,6323_MRD
