subclone,arm,direction,n_genes_nonneutral,n_genes_arm,frac_arm,is_event,dataset,sample
observation.observation_s10,1p,gain,16,181,0.0883977900552486,FALSE,Petti2019,ND_090617
observation.observation_s10,1q,gain,99,138,0.717391304347826,TRUE,Petti2019,ND_090617
observation.observation_s10,2p,loss,4,95,0.0421052631578947,FALSE,Petti2019,ND_090617
observation.observation_s10,2q,loss,113,113,1,TRUE,Petti2019,ND_090617
observation.observation_s10,5p,loss,19,19,1,TRUE,Petti2019,ND_090617
observation.observation_s10,5q,loss,12,130,0.0923076923076923,FALSE,Petti2019,ND_090617
observation.observation_s10,7q,gain,35,96,0.364583333333333,FALSE,Petti2019,ND_090617
observation.observation_s10,10p,gain,30,30,1,TRUE,Petti2019,ND_090617
observation.observation_s10,10q,gain,31,71,0.436619718309859,FALSE,Petti2019,ND_090617
observation.observation_s10,11p,gain,53,53,1,TRUE,Petti2019,ND_090617
observation.observation_s10,11q,gain,52,132,0.393939393939394,FALSE,Petti2019,ND_090617
observation.observation_s10,11q,loss,32,132,0.242424242424242,FALSE,Petti2019,ND_090617
observation.observation_s10,12q,gain,59,125,0.472,FALSE,Petti2019,ND_090617
observation.observation_s10,16p,loss,36,76,0.473684210526316,FALSE,Petti2019,ND_090617
observation.observation_s10,16q,gain,24,49,0.489795918367347,FALSE,Petti2019,ND_090617
observation.observation_s10,18p,loss,4,13,0.307692307692308,FALSE,Petti2019,ND_090617
observation.observation_s10,18q,loss,26,26,1,TRUE,Petti2019,ND_090617
observation.observation_s10,19p,gain,29,121,0.239669421487603,FALSE,Petti2019,ND_090617
observation.observation_s10,19q,gain,69,116,0.594827586206897,TRUE,Petti2019,ND_090617
observation.observation_s10,20p,gain,29,29,1,TRUE,Petti2019,ND_090617
observation.observation_s10,20q,gain,47,62,0.758064516129032,TRUE,Petti2019,ND_090617
observation.observation_s10,22q,gain,34,83,0.409638554216867,FALSE,Petti2019,ND_090617
observation.observation_s22,1p,gain,21,181,0.116022099447514,FALSE,Petti2019,ND_090617
observation.observation_s22,1q,gain,138,138,1,TRUE,Petti2019,ND_090617
observation.observation_s22,4p,gain,35,35,1,TRUE,Petti2019,ND_090617
observation.observation_s22,4q,gain,7,62,0.112903225806452,FALSE,Petti2019,ND_090617
observation.observation_s22,4q,loss,19,62,0.306451612903226,FALSE,Petti2019,ND_090617
