alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.0,only_cs_senescence,cs_senescence,0.08039800395597395,0.09525216219750944,-0.007922761393932002,0.6943273056726943,-0.015185698420670366,0.573925426074574,cs,0.7718307454106339,discovery
0.0,only_cs_antiapoptotic_normal,cs_antiapoptotic_normal,0.08337938059608133,0.12927034865157083,0.022625668293204275,0.3618826381173619,0.009988611808064983,0.7511312488687512,cs,0.811198162486048,discovery
0.0,only_cs_apoptotic_priming_normal,cs_apoptotic_priming_normal,0.15202607538415078,0.13875593498599084,-0.034300708584399854,0.24288975711024288,-0.05674327486770136,0.09373390626609374,cs,0.22617453853134384,discovery
0.0,only_cs_cytotoxicity_normal,cs_cytotoxicity_normal,0.16921499976008975,0.22833876668878017,-0.006501968457034664,0.757086242913757,0.017550307596611487,0.412977587022413,cs,0.5965231812545966,discovery
0.0,only_cs_exhaustion_normal,cs_exhaustion_normal,0.11853928918751996,0.24425002720290112,0.07473418173990794,0.022196977803022197,0.10182284295925462,0.002783997216002784,cs,0.04652695347304653,discovery
0.0,only_cs_interferon_I_normal,cs_interferon_I_normal,0.0929848813146704,0.1579733185100702,0.03227494911614482,0.2847557152442848,0.04782560135478073,0.19753180246819754,cs,0.36684477601236687,discovery
0.0,only_cs_interferon_II_normal,cs_interferon_II_normal,0.12155088655980065,0.18386826487672872,0.03307839123204912,0.3008786991213009,0.06532499582542715,0.07350992649007351,cs,0.20766643519070765,discovery
0.0,only_cs_mhc_i_normal,cs_mhc_i_normal,0.07885034184435791,0.15439005189133606,0.05090735264681137,0.11917488082511918,0.054924118271012574,0.10997189002810998,cs,0.23827242839423826,discovery
0.0,only_cs_mhc_ii_normal,cs_mhc_ii_normal,0.05829822799174204,0.12482846311144961,0.028096146632863275,0.15933384066615933,0.024218324643337265,0.3115996884003116,cs,0.5063494936505063,discovery
0.0,only_cs_naive_memory_normal,cs_naive_memory_normal,0.09890249486705464,0.20489836113415122,0.05267467335115198,0.007486992513007487,0.04707235682508394,0.04894295105704894,cs,0.20766643519070765,discovery
