alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.0,only_st_vanGalen_HSCprog_like_malignant,st_vanGalen_HSCprog_like_malignant,0.04754032200979487,0.10935711271996383,0.024990541845267004,0.3536186463813536,0.015306104994232638,0.47644652355347644,st,0.5717358282641717,discovery
0.0,only_pg_Androgen,pg_Androgen,0.06070404649869299,0.09336258783720898,0.025786503308162418,0.11710588289411711,0.029445538673683675,0.16777483222516779,pg,0.28186171813828187,discovery
0.0,only_pg_EGFR,pg_EGFR,0.059451729791947946,0.07871670889847729,-0.0031502265021365705,0.8286101713898286,-0.002609623497254997,0.8842601157398843,pg,0.9284731215268784,discovery
0.0,only_pg_Estrogen,pg_Estrogen,0.027025049299537612,0.104816638175752,0.03787217694167204,0.09183190816809184,0.03980752219947642,0.10648489351510648,pg,0.20551857709011856,discovery
0.0,only_pg_Hypoxia,pg_Hypoxia,0.02371155668555661,0.08191989019746303,0.060656899554988555,0.002284997715002285,0.05447153952833185,0.010803989196010805,pg,0.17467257532742467,discovery
0.0,only_pg_JAK_STAT,pg_JAK_STAT,0.022756729997704634,0.11147847720273255,0.09047135926216833,0.005293994706005294,0.08437234628181056,0.032612967387032614,pg,0.17467257532742467,discovery
0.0,only_pg_MAPK,pg_MAPK,0.060625304483303624,0.09905916711584517,0.0407170513425261,0.00977999022000978,0.03226393236828508,0.05492794507205493,pg,0.17745951484817749,discovery
0.0,only_pg_NFkB,pg_NFkB,0.05308274279562113,0.1442807712438159,0.06987721971304006,0.026415973584026416,0.07102816704117997,0.049954950045049955,pg,0.17745951484817749,discovery
0.0,only_pg_p53,pg_p53,0.028395966316726258,0.09258119591150163,0.04873548635513696,0.024856975143024856,0.045041468480363084,0.04048395951604048,pg,0.17745951484817749,discovery
0.0,only_pg_PI3K,pg_PI3K,0.05691066520003339,0.08039378221824378,0.018185175686402762,0.35236464763535236,0.01050763607714496,0.5326634673365327,pg,0.6281233718766281,discovery
0.0,only_pg_TGFb,pg_TGFb,0.039129962302281954,0.0951043617933471,0.04831017758688934,0.04788795211204789,0.05222955454657348,0.02255997744002256,pg,0.17467257532742467,discovery
0.0,only_pg_TNFa,pg_TNFa,0.046593089263087716,0.09288557967780682,0.04112400870667142,0.037670962329037674,0.036290552353052216,0.0802909197090803,pg,0.19836580163419837,discovery
0.0,only_pg_Trail,pg_Trail,0.050786247616553294,0.07614881318276064,0.01985197850828065,0.21743278256721743,0.031343310856144495,0.06266193733806266,pg,0.18535106464893536,discovery
0.0,only_pg_VEGF,pg_VEGF,0.05671196212023435,0.07855367739543787,0.01683881194194697,0.26802773197226804,0.031020141094888633,0.07060992939007062,pg,0.18535106464893536,discovery
0.0,only_pg_WNT,pg_WNT,0.03873388095342052,0.08214658497784216,0.046125571172127684,0.050447949552050446,0.050780445302053334,0.0905049094950905,pg,0.20266084997072897,discovery
0.0,only_pg_Androgen_normal,pg_Androgen_normal,0.06863671669205709,0.0903551769989633,0.01307906317474217,0.4375985624014376,0.017172946836129795,0.346989653010347,pg,0.5025367388425716,discovery
0.0,only_pg_EGFR_normal,pg_EGFR_normal,0.05726149876074273,0.0830087682536261,-0.0011026397828591621,0.927996072003928,-0.0010827920320505711,0.9442030557969442,pg,0.9502750497249502,discovery
0.0,only_pg_Estrogen_normal,pg_Estrogen_normal,0.026606590436104645,0.12168166744122332,0.04742437624028238,0.08291091708908291,0.04686606250546835,0.11174888825111175,pg,0.20551857709011856,discovery
0.0,only_pg_Hypoxia_normal,pg_Hypoxia_normal,0.022364080330815814,0.07770384815930964,0.06527934543937303,0.000632999367000633,0.057684451210055304,0.008512991487008513,pg,0.17467257532742467,discovery
0.0,only_pg_JAK_STAT_normal,pg_JAK_STAT_normal,0.0236540684413463,0.1287638139296771,0.09420458435044518,0.005388994611005389,0.07957509872781747,0.03167396832603167,pg,0.17467257532742467,discovery
0.0,only_pg_MAPK_normal,pg_MAPK_normal,0.06053549831077658,0.0973461482372973,0.039696845791666824,0.01126998873001127,0.028221609654399293,0.09167990832009168,pg,0.20266084997072897,discovery
0.0,only_pg_NFkB_normal,pg_NFkB_normal,0.05125904050947745,0.14289774935708907,0.07078954781090709,0.017292982707017294,0.06917591768818047,0.053015946984053014,pg,0.17745951484817749,discovery
0.0,only_pg_p53_normal,pg_p53_normal,0.02358613278383758,0.08734433379478866,0.05310362638581649,0.00966999033000967,0.05081053602356558,0.028332971667028334,pg,0.17467257532742467,discovery
0.0,only_pg_PI3K_normal,pg_PI3K_normal,0.055478596617077915,0.07935425757628552,0.014020893433852731,0.4404265595734404,0.01011858414439893,0.4767125232874767,pg,0.6067250296386067,discovery
0.0,only_pg_TGFb_normal,pg_TGFb_normal,0.03418494432080554,0.11033243966993828,0.059093139013941816,0.04186495813504187,0.05897318990475979,0.02122297877702122,pg,0.17467257532742467,discovery
0.0,only_pg_TNFa_normal,pg_TNFa_normal,0.04093726995569168,0.10442202267653382,0.05539878492822222,0.029208970791029208,0.044186524876319425,0.04244595755404244,pg,0.17745951484817749,discovery
0.0,only_pg_Trail_normal,pg_Trail_normal,0.041237637328419,0.08247359131687478,0.03361556387409631,0.05855194144805855,0.04151028506772616,0.03327096672903327,pg,0.17467257532742467,discovery
0.0,only_pg_VEGF_normal,pg_VEGF_normal,0.043284607366126396,0.08686389426196035,0.024916153723510047,0.11808188191811808,0.025219174620190212,0.11254588745411255,pg,0.20551857709011856,discovery
0.0,only_pg_WNT_normal,pg_WNT_normal,0.041991306514925386,0.10498142986210426,0.055969893230183684,0.05516094483905516,0.05533958302419768,0.06870693129306871,pg,0.18535106464893536,discovery
0.0,only_pg_Androgen_malignant,pg_Androgen_malignant,0.10291189753171862,0.11443215930456709,-0.010739742321528014,0.6372573627426372,-0.018047466148799082,0.43473256526743476,pg,0.585509601990398,discovery
0.0,only_pg_EGFR_malignant,pg_EGFR_malignant,0.08633505889551296,0.12193423142428964,0.020583537942098433,0.3584046415953584,0.013674702508026668,0.5787954212045788,pg,0.657011018664657,discovery
0.0,only_pg_Estrogen_malignant,pg_Estrogen_malignant,0.05870186206738224,0.14391213106987538,0.03204788830200819,0.3313186686813313,0.029794560185979098,0.3975806024193976,pg,0.5566128433871567,discovery
0.0,only_pg_Hypoxia_malignant,pg_Hypoxia_malignant,0.07418912192584246,0.10281857050190557,-0.005240444436090257,0.7759242240757759,-0.00595835510721176,0.7383112616887383,pg,0.8160282366033423,discovery
0.0,only_pg_JAK_STAT_malignant,pg_JAK_STAT_malignant,0.07848723861157396,0.12972358999855488,-0.010114094454247675,0.714014285985714,-0.0214253499436624,0.4920785079214921,pg,0.6078616862559608,discovery
0.0,only_pg_MAPK_malignant,pg_MAPK_malignant,0.10957450136781957,0.13199442651710763,0.008934576616172064,0.7351642648357352,-0.0016736159595420082,0.9502750497249502,pg,0.9502750497249502,discovery
0.0,only_pg_NFkB_malignant,pg_NFkB_malignant,0.11820887926943224,0.12678743800815473,-0.015062055000340762,0.5188724811275188,-0.014747322150945683,0.5383914616085383,pg,0.6281233718766281,discovery
0.0,only_pg_p53_malignant,pg_p53_malignant,0.06428623119008255,0.11273631144955386,0.032153048037865395,0.17583082416917584,0.037746015240739346,0.1083028916971083,pg,0.20551857709011856,discovery
0.0,only_pg_PI3K_malignant,pg_PI3K_malignant,0.08682756901792416,0.09047579640922253,-0.014642156234531967,0.41395558604441396,-0.022749256075590134,0.27625972374027624,pg,0.4297373480404297,discovery
0.0,only_pg_TGFb_malignant,pg_TGFb_malignant,0.11104807613723562,0.10941146042126826,-0.02555064395509842,0.24458475541524458,-0.03260770818625173,0.15212684787315212,pg,0.2662219837780162,discovery
0.0,only_pg_TNFa_malignant,pg_TNFa_malignant,0.0901403228745139,0.12438649480531104,-0.005840650322030172,0.8354221645778355,-0.03569957618287537,0.23901976098023903,pg,0.38610884466038614,discovery
0.0,only_pg_Trail_malignant,pg_Trail_malignant,0.10399871871955524,0.10589644190158252,-0.021536112279180498,0.28996471003528995,-0.023612852456763145,0.31498468501531496,pg,0.47247702752297244,discovery
0.0,only_pg_VEGF_malignant,pg_VEGF_malignant,0.09665125897444295,0.12580716813027312,-0.01829111580207553,0.4818395181604818,-0.01789832655661266,0.44610255389744613,pg,0.585509601990398,discovery
0.0,only_pg_WNT_malignant,pg_WNT_malignant,0.0666717360686415,0.10088113239946347,0.005737624450728046,0.8103451896548104,0.005155290575305971,0.8330841669158331,pg,0.8971675643708972,discovery
0.0,only_cs_antiapoptotic,cs_antiapoptotic,0.05001328462877429,0.07000795894197293,0.03157583360690891,0.03924996075003925,0.021563692338211773,0.24917275082724918,cs,0.6999591125408875,discovery
0.0,only_cs_apoptotic_priming,cs_apoptotic_priming,0.047403396457900426,0.09214420173766674,0.016845172467291437,0.41006558993441006,0.018977031264265958,0.3548626451373549,cs,0.7773385559947773,discovery
0.0,only_cs_cytotoxicity,cs_cytotoxicity,0.07280104466621239,0.07614893751925945,-0.008985857620842875,0.48143151856848143,-0.0005931434108784235,0.9772030227969772,cs,0.9772030227969771,discovery
0.0,only_cs_exhaustion,cs_exhaustion,0.025965380827982464,0.14298162145954996,0.06907223936296057,0.013740986259013741,0.056795076676903394,0.01771198228801771,cs,0.3389430896283389,discovery
0.0,only_cs_interferon_I,cs_interferon_I,0.057755923334774265,0.06254712544641147,0.006250154157421267,0.6076793923206076,0.004320596641211782,0.7454602545397455,cs,0.9588883848616151,discovery
0.0,only_cs_interferon_II,cs_interferon_II,0.03545711307057325,0.1385665048963156,0.0527780999114453,0.07016492983507017,0.06289230661174881,0.06083593916406083,cs,0.3389430896283389,discovery
0.0,only_cs_mhc_i,cs_mhc_i,0.02465075456383113,0.09865461978013616,0.050677279682824664,0.023483976516023485,0.05554102062707731,0.054213945786054214,cs,0.3389430896283389,discovery
0.0,only_cs_mhc_ii,cs_mhc_ii,0.05788497295816103,0.07440479080031684,0.013307723297223876,0.3743036256963743,0.005909774088835524,0.7312132687867312,cs,0.9588883848616151,discovery
0.0,only_cs_naive_memory,cs_naive_memory,0.04983688586774968,0.08335488377159202,0.011884695366957352,0.6093593906406094,0.01700167510777774,0.5772854227145773,cs,0.8338567216988338,discovery
0.0,only_cs_retention_ligand,cs_retention_ligand,0.052064774056757177,0.083586253398587,0.031092077710928243,0.04015095984904015,0.02346991167065813,0.21743978256021743,cs,0.6999591125408875,discovery
0.0,only_cs_retention_receptor,cs_retention_receptor,0.03252503600052649,0.1030608864709039,0.07134384424641184,0.003076996923003077,0.059418525069395,0.039034960965039035,cs,0.3389430896283389,discovery
0.0,only_cs_sasp,cs_sasp,0.08351364366688732,0.10658185078097712,-0.0007673713123137626,0.9722550277449723,-0.009677325675753044,0.7116872883127117,cs,0.9588883848616151,discovery
0.0,only_cs_senescence,cs_senescence,0.07672953818008107,0.07465246475631133,-0.02025194269451672,0.16611983388016613,-0.009907445436300618,0.5552754447245553,cs,0.8338567216988338,discovery
0.0,only_cs_antiapoptotic_normal,cs_antiapoptotic_normal,0.04769527648417656,0.0722853768669453,0.03543213648386112,0.015673984326015675,0.025857124368275364,0.1452128547871452,cs,0.5897613102386898,discovery
0.0,only_cs_apoptotic_priming_normal,cs_apoptotic_priming_normal,0.05660699612255503,0.09168875675987008,0.002225381437224216,0.9036870963129037,-0.0019115527522287179,0.9208720791279209,cs,0.9772030227969771,discovery
0.0,only_cs_cytotoxicity_normal,cs_cytotoxicity_normal,0.07348520463368409,0.09426851566534158,-0.0008556555975233497,0.9597810402189598,0.0004687461561712791,0.9763230236769763,cs,0.9772030227969771,discovery
0.0,only_cs_exhaustion_normal,cs_exhaustion_normal,0.026501084964157658,0.1590271644512601,0.0629814140603783,0.07334592665407334,0.049565606228988104,0.0377029622970377,cs,0.3389430896283389,discovery
0.0,only_cs_interferon_I_normal,cs_interferon_I_normal,0.05882138642962757,0.07663976938543032,0.016033122862737816,0.3283866716133284,0.01071873598630507,0.38474161525838474,cs,0.7897327892145792,discovery
0.0,only_cs_interferon_II_normal,cs_interferon_II_normal,0.03873194888829114,0.14613501371248172,0.05214807966328099,0.07432792567207433,0.06262169114549204,0.07768192231807768,cs,0.3786993713006287,discovery
0.0,only_cs_mhc_i_normal,cs_mhc_i_normal,0.024731417182017074,0.105040930758935,0.05264587289304456,0.037878962121037876,0.046191621146668825,0.05250994749005251,cs,0.3389430896283389,discovery
0.0,only_cs_mhc_ii_normal,cs_mhc_ii_normal,0.06930598627677971,0.08270349401635678,0.0042796497750023435,0.7888072111927888,-0.0009648052497456502,0.9547520452479548,cs,0.9772030227969771,discovery
0.0,only_cs_naive_memory_normal,cs_naive_memory_normal,0.04997405089223949,0.10165598030285186,0.016334435695521825,0.5011464988535012,0.022168936992813464,0.4798905201094799,cs,0.8338567216988338,discovery
0.0,only_cs_retention_ligand_normal,cs_retention_ligand_normal,0.05473744334656262,0.09970025499201463,0.031695813722464515,0.09383690616309384,0.020657185505438644,0.28716271283728717,cs,0.6999591125408875,discovery
0.0,only_cs_retention_receptor_normal,cs_retention_receptor_normal,0.030427688226707307,0.11458003723425969,0.07870678869501271,0.007748992251007749,0.0603418083643545,0.02855197144802855,cs,0.3389430896283389,discovery
0.0,only_cs_sasp_normal,cs_sasp_normal,0.07862900388226379,0.10752105310640732,-0.002806210771083583,0.8897731102268898,-0.013646884336730029,0.5771654228345772,cs,0.8338567216988338,discovery
0.0,only_cs_senescence_normal,cs_senescence_normal,0.07110089728671047,0.08870590204841629,-0.013809088292739089,0.4418455581544418,-0.011828770844337082,0.4934785065214935,cs,0.8338567216988338,discovery
0.0,only_cs_antiapoptotic_malignant,cs_antiapoptotic_malignant,0.08980301849245675,0.10847852920299049,-0.004383867915356591,0.8416891583108417,-0.00586007349278915,0.7867802132197868,cs,0.9588883848616151,discovery
0.0,only_cs_apoptotic_priming_malignant,cs_apoptotic_priming_malignant,0.09446779098439576,0.09571696019437077,-0.032485392090330856,0.15364084635915365,-0.035919483772042446,0.15122084877915123,cs,0.5897613102386898,discovery
0.0,only_cs_cytotoxicity_malignant,cs_cytotoxicity_malignant,0.07738320326633445,0.11890653605032879,-0.0029640225927840785,0.9008380991619008,-0.0017129512616377491,0.9294310705689295,cs,0.9772030227969771,discovery
0.0,only_cs_exhaustion_malignant,cs_exhaustion_malignant,0.07135895498993386,0.15108099978745781,0.025609879915566937,0.41387958612041387,0.015995751977250606,0.5648324351675649,cs,0.8338567216988338,discovery
0.0,only_cs_interferon_I_malignant,cs_interferon_I_malignant,0.09450174356022781,0.11353311274128326,-0.018794480778562266,0.37372262627737374,-0.02313489971866947,0.2762407237592762,cs,0.6999591125408875,discovery
0.0,only_cs_interferon_II_malignant,cs_interferon_II_malignant,0.06642531800363717,0.14179926179119123,0.036235842353264866,0.18225481774518226,0.034235687530704766,0.24904975095024906,cs,0.6999591125408875,discovery
0.0,only_cs_mhc_i_malignant,cs_mhc_i_malignant,0.05925387714848,0.11612725342556036,0.004682589068658202,0.8786481213518786,0.005020738215291359,0.8848321151678848,cs,0.9772030227969771,discovery
0.0,only_cs_mhc_ii_malignant,cs_mhc_ii_malignant,0.06234571438655284,0.11701982726431476,0.0235819009027099,0.24448475551524448,0.018640380400217104,0.35877164122835875,cs,0.7773385559947773,discovery
0.0,only_cs_naive_memory_malignant,cs_naive_memory_malignant,0.0894350660753852,0.10513409196090912,-0.002515347529325949,0.9034780965219035,0.004901125988981871,0.8145721854278146,cs,0.9626762191419628,discovery
0.0,only_cs_retention_ligand_malignant,cs_retention_ligand_malignant,0.07273383438268466,0.1043502723650465,0.006620624266769747,0.7263322736677263,0.005500717259292463,0.785020214979785,cs,0.9588883848616151,discovery
0.0,only_cs_retention_receptor_malignant,cs_retention_receptor_malignant,0.09898340737664753,0.11635863609471121,-0.010408056213430326,0.7160292839707161,-0.019920441306444367,0.4661335338664661,cs,0.8338567216988338,discovery
0.0,only_cs_sasp_malignant,cs_sasp_malignant,0.09149379596105868,0.1149467373213495,-0.02555159376636968,0.29735570264429734,-0.029993281811779217,0.26393573606426396,cs,0.6999591125408875,discovery
0.0,only_cs_senescence_malignant,cs_senescence_malignant,0.08184654457581719,0.11589414892304921,-0.010785587835581836,0.6574693425306575,-0.015043831977652898,0.5497184502815498,cs,0.8338567216988338,discovery
0.0,only_mt_glycolysis,mt_glycolysis,0.04371727184684497,0.09886275694361307,0.021448593087860478,0.25202674797325203,0.02540992833896577,0.17917882082117917,mt,0.45803754196245805,discovery
0.0,only_mt_oxphos,mt_oxphos,0.03703617037838606,0.0909101983927125,0.026399405437829333,0.1271078728921271,0.02977173853868426,0.040585959414040584,mt,0.1863853136146864,discovery
0.0,only_mt_fatty_acid_oxidation,mt_fatty_acid_oxidation,0.05618017189338653,0.12103620583942987,0.008463564583180464,0.7066802933197067,0.02309582474364192,0.35642164357835643,mt,0.5832354167645832,discovery
0.0,only_mt_expr_BCL2,mt_expr_BCL2,0.03726014563516803,0.10328657496365166,0.016383917965914624,0.4103915896084104,0.025031363280600082,0.27785672214327783,mt,0.5001420998579001,discovery
0.0,only_mt_expr_MCL1,mt_expr_MCL1,0.05725117567086548,0.0722596534746921,0.007902257293237498,0.5188704811295188,0.009451524827081533,0.5493914506085494,mt,0.7063604364967064,discovery
0.0,only_mt_expr_BCL2L1,mt_expr_BCL2L1,0.086545555732876,0.07628253906134265,0.0020554931139181265,0.9014400985599015,0.008455373642662734,0.6706123293876706,mt,0.7994377005622995,discovery
0.0,only_mt_glycolysis_normal,mt_glycolysis_normal,0.047936641996142317,0.10765083080638184,0.02389295335221307,0.22971977028022972,0.03702513236993796,0.06194193805806194,mt,0.22299097700902298,discovery
0.0,only_mt_oxphos_normal,mt_oxphos_normal,0.03666833992898592,0.1050611247379428,0.036050117926887934,0.09177490822509178,0.04256993683969598,0.017624982375017625,mt,0.15862484137515864,discovery
0.0,only_mt_fatty_acid_oxidation_normal,mt_fatty_acid_oxidation_normal,0.05185141238093327,0.13338128431985752,0.014655958693269073,0.4918885081114919,0.030529973799090913,0.22901877098122903,mt,0.45803754196245805,discovery
0.0,only_mt_expr_BCL2_normal,mt_expr_BCL2_normal,0.038724281949164135,0.11770101768297132,0.023571017676383782,0.3294726705273295,0.03121459608759544,0.19636980363019638,mt,0.45803754196245805,discovery
0.0,only_mt_expr_MCL1_normal,mt_expr_MCL1_normal,0.0575003130837438,0.07862337590395976,0.011925962598899153,0.3265286734713265,0.012287139772363323,0.42664957335042664,mt,0.5907455631005907,discovery
0.0,only_mt_expr_BCL2L1_normal,mt_expr_BCL2L1_normal,0.09307676817417183,0.10361689969200215,0.012646622138717633,0.6118793881206119,0.017491448253406407,0.41716258283741714,mt,0.5907455631005907,discovery
0.0,only_mt_glycolysis_malignant,mt_glycolysis_malignant,0.0763580550126313,0.11639778044297762,-0.0026456708964410556,0.8963231036768963,-0.008212310050190207,0.7106112893887107,mt,0.7994377005622995,discovery
0.0,only_mt_oxphos_malignant,mt_oxphos_malignant,0.12041946535114596,0.0987967878671172,-0.048294786499748256,0.03641996358003642,-0.07878184185070114,0.002703997296002704,mt,0.048671951328048677,discovery
0.0,only_mt_fatty_acid_oxidation_malignant,mt_fatty_acid_oxidation_malignant,0.0985621787841002,0.1363356868121087,-0.004881991614595824,0.8547041452958547,0.002263712974191397,0.9340980659019341,mt,0.9609020390979608,discovery
0.0,only_mt_expr_BCL2_malignant,mt_expr_BCL2_malignant,0.11708177633682637,0.11711114363318238,-0.023241301259796083,0.37034862965137033,-0.03354096542426074,0.22722177277822722,mt,0.45803754196245805,discovery
0.0,only_mt_expr_MCL1_malignant,mt_expr_MCL1_malignant,0.06765562543804307,0.09083590891880432,0.006999670028290836,0.7255852744147255,-0.0009465321481439219,0.9609020390979609,mt,0.9609020390979608,discovery
0.0,only_mt_expr_BCL2L1_malignant,mt_expr_BCL2L1_malignant,0.11746232916086397,0.09399004659800567,-0.04545867247398591,0.050638949361050636,-0.04644074393058892,0.04141895858104142,mt,0.1863853136146864,discovery
0.0,only_pt_predicted_Pseudotime,pt_predicted_Pseudotime,0.031794694284589385,0.1200562807447284,0.03361036286504242,0.23761976238023763,0.026112247707322577,0.1365978634021366,pt,0.23980926019073984,discovery
0.0,only_pt_predicted_Pseudotime_normal,pt_predicted_Pseudotime_normal,0.04385677002265206,0.11154122265609749,0.02440097339348658,0.37655062344937656,0.024719416551277365,0.15987284012715988,pt,0.23980926019073984,discovery
0.0,only_pt_predicted_Pseudotime_malignant,pt_predicted_Pseudotime_malignant,0.06459004501103972,0.1275809869433979,0.014213883455457788,0.5387184612815387,-0.0034656994230236188,0.8768871231128769,pt,0.8768871231128769,discovery
